"TOA5","6550","CR6","6550","CR6.Std.06.03","CPU:Lab_atmos_phys.CR6","45515","Thermohygrometer"
"TIMESTAMP","RECORD","TC","RH"
"TS","RN","Deg C","%"
"","","Smp","Smp"
"2021-12-03 09:33:14",257146,23.01,34.84
"2021-12-03 09:33:15",257147,22.98,34.86
"2021-12-03 09:33:16",257148,22.98,34.89
"2021-12-03 09:33:17",257149,22.96,34.89
"2021-12-03 09:33:18",257150,22.98,34.93
"2021-12-03 09:33:19",257151,22.98,34.95
"2021-12-03 09:33:20",257152,22.95,34.98
"2021-12-03 09:33:21",257153,22.95,35
"2021-12-03 09:33:22",257154,22.94,34.96
"2021-12-03 09:33:23",257155,22.95,35.01
"2021-12-03 09:33:24",257156,22.92,35.01
"2021-12-03 09:33:25",257157,22.92,35.05
"2021-12-03 09:33:26",257158,22.93,35.05
"2021-12-03 09:33:27",257159,22.97,35.1
"2021-12-03 09:33:28",257160,22.92,35.1
"2021-12-03 09:33:29",257161,22.94,35.12
"2021-12-03 09:33:30",257162,22.93,35.15
"2021-12-03 09:33:31",257163,22.94,35.16
"2021-12-03 09:33:32",257164,22.88,35.22
"2021-12-03 09:33:33",257165,22.86,35.19
"2021-12-03 09:33:34",257166,22.86,35.2
"2021-12-03 09:33:35",257167,22.88,35.25
"2021-12-03 09:33:36",257168,22.9,35.26
"2021-12-03 09:33:37",257169,22.87,35.32
"2021-12-03 09:33:38",257170,22.86,35.32
"2021-12-03 09:33:39",257171,22.87,35.32
"2021-12-03 09:33:40",257172,22.86,35.32
"2021-12-03 09:33:41",257173,22.83,35.34
"2021-12-03 09:33:42",257174,22.85,35.25
"2021-12-03 09:33:43",257175,22.85,35.26
"2021-12-03 09:33:44",257176,22.85,35.26
"2021-12-03 09:33:45",257177,22.84,35.22
"2021-12-03 09:33:46",257178,22.83,35.22
"2021-12-03 09:33:47",257179,22.81,35.21
"2021-12-03 09:33:48",257180,22.81,35.22
"2021-12-03 09:33:49",257181,22.81,35.22
"2021-12-03 09:33:50",257182,22.78,35.23
"2021-12-03 09:33:51",257183,22.79,35.19
"2021-12-03 09:33:52",257184,22.79,35.21
"2021-12-03 09:33:53",257185,22.78,35.18
"2021-12-03 09:33:54",257186,22.81,35.24
"2021-12-03 09:33:55",257187,22.81,35.23
"2021-12-03 09:33:56",257188,22.79,35.22
"2021-12-03 09:33:57",257189,22.78,35.23
"2021-12-03 09:33:58",257190,22.78,35.23
"2021-12-03 09:33:59",257191,22.75,35.25
"2021-12-03 09:34:00",257192,22.78,35.26
"2021-12-03 09:34:01",257193,22.74,35.27
"2021-12-03 09:34:02",257194,22.7,35.34
"2021-12-03 09:34:03",257195,22.76,35.39
"2021-12-03 09:34:04",257196,22.76,35.39
"2021-12-03 09:34:05",257197,22.76,35.44
"2021-12-03 09:34:06",257198,22.74,35.45
"2021-12-03 09:34:07",257199,22.75,35.45
"2021-12-03 09:34:08",257200,22.71,35.43
"2021-12-03 09:34:09",257201,22.71,35.43
"2021-12-03 09:34:10",257202,22.71,35.43
"2021-12-03 09:34:11",257203,22.68,35.43
"2021-12-03 09:34:12",257204,22.72,35.5
"2021-12-03 09:34:13",257205,22.72,35.5
"2021-12-03 09:34:14",257206,22.71,35.49
"2021-12-03 09:34:15",257207,22.69,35.52
"2021-12-03 09:34:16",257208,22.71,35.53
"2021-12-03 09:34:17",257209,22.69,35.57
"2021-12-03 09:34:18",257210,22.68,35.64
"2021-12-03 09:34:19",257211,22.69,35.69
"2021-12-03 09:34:20",257212,22.66,35.76
"2021-12-03 09:34:21",257213,22.69,35.86
"2021-12-03 09:34:22",257214,22.69,35.92
"2021-12-03 09:34:23",257215,22.69,35.95
"2021-12-03 09:34:24",257216,22.66,35.87
"2021-12-03 09:34:25",257217,22.69,35.84
"2021-12-03 09:34:26",257218,22.67,35.63
"2021-12-03 09:34:27",257219,22.65,35.41
"2021-12-03 09:34:28",257220,22.64,35.18
"2021-12-03 09:34:29",257221,22.65,34.93
"2021-12-03 09:34:30",257222,22.66,34.86
"2021-12-03 09:34:31",257223,22.64,34.73
"2021-12-03 09:34:32",257224,22.63,34.63
"2021-12-03 09:34:33",257225,22.59,34.6
"2021-12-03 09:34:34",257226,22.61,34.58
"2021-12-03 09:34:35",257227,22.56,34.49
"2021-12-03 09:34:36",257228,22.55,34.45
"2021-12-03 09:34:37",257229,22.52,34.41
"2021-12-03 09:34:38",257230,22.51,34.36
"2021-12-03 09:34:39",257231,22.5,34.39
"2021-12-03 09:34:40",257232,22.45,34.32
"2021-12-03 09:34:41",257233,22.41,34.27
"2021-12-03 09:34:42",257234,22.38,34.24
"2021-12-03 09:34:43",257235,22.39,34.2
"2021-12-03 09:34:44",257236,22.33,34.18
"2021-12-03 09:34:45",257237,22.31,34.18
"2021-12-03 09:34:46",257238,22.28,34.18
"2021-12-03 09:34:47",257239,22.27,34.16
"2021-12-03 09:34:48",257240,22.23,34.26
"2021-12-03 09:34:49",257241,22.19,34.25
"2021-12-03 09:34:50",257242,22.15,34.31
"2021-12-03 09:34:51",257243,22.11,34.27
"2021-12-03 09:34:52",257244,22.11,34.5
"2021-12-03 09:34:53",257245,22.03,34.77
"2021-12-03 09:34:54",257246,21.99,35.1
"2021-12-03 09:34:55",257247,21.96,35.41
"2021-12-03 09:34:56",257248,21.94,35.69
"2021-12-03 09:34:57",257249,21.91,35.94
"2021-12-03 09:34:58",257250,21.89,36.11
"2021-12-03 09:34:59",257251,21.87,36.27
"2021-12-03 09:35:00",257252,21.84,36.36
"2021-12-03 09:35:01",257253,21.84,36.35
"2021-12-03 09:35:02",257254,21.77,36.5
"2021-12-03 09:35:03",257255,21.76,36.59
"2021-12-03 09:35:04",257256,21.73,36.63
"2021-12-03 09:35:05",257257,21.74,36.71
"2021-12-03 09:35:06",257258,21.71,36.71
"2021-12-03 09:35:07",257259,21.66,36.77
"2021-12-03 09:35:08",257260,21.64,36.81
"2021-12-03 09:35:09",257261,21.65,36.77
"2021-12-03 09:35:10",257262,21.65,36.92
"2021-12-03 09:35:11",257263,21.6,37.01
"2021-12-03 09:35:12",257264,21.58,37.11
"2021-12-03 09:35:13",257265,21.55,37.22
"2021-12-03 09:35:14",257266,21.57,37.3
"2021-12-03 09:35:15",257267,21.54,37.35
"2021-12-03 09:35:16",257268,21.52,37.35
"2021-12-03 09:35:17",257269,21.53,37.34
"2021-12-03 09:35:18",257270,21.52,37.34
"2021-12-03 09:35:19",257271,21.5,37.41
"2021-12-03 09:35:20",257272,21.46,37.42
"2021-12-03 09:35:21",257273,21.46,37.51
"2021-12-03 09:35:22",257274,21.44,37.6
"2021-12-03 09:35:23",257275,21.47,37.66
"2021-12-03 09:35:24",257276,21.45,37.72
"2021-12-03 09:35:25",257277,21.43,37.77
"2021-12-03 09:35:26",257278,21.42,37.87
"2021-12-03 09:35:27",257279,21.41,37.88
"2021-12-03 09:35:28",257280,21.39,37.92
"2021-12-03 09:35:29",257281,21.37,37.9
"2021-12-03 09:35:30",257282,21.37,37.94
"2021-12-03 09:35:31",257283,21.37,37.93
"2021-12-03 09:35:32",257284,21.38,37.95
"2021-12-03 09:35:33",257285,21.38,37.96
"2021-12-03 09:35:34",257286,21.36,37.98
"2021-12-03 09:35:35",257287,21.37,37.98
"2021-12-03 09:35:36",257288,21.37,37.98
"2021-12-03 09:35:37",257289,21.34,37.96
"2021-12-03 09:35:38",257290,21.34,37.95
"2021-12-03 09:35:39",257291,21.33,37.95
"2021-12-03 09:35:40",257292,21.28,37.95
"2021-12-03 09:35:41",257293,21.32,37.97
"2021-12-03 09:35:42",257294,21.32,37.97
"2021-12-03 09:35:43",257295,21.3,37.93
"2021-12-03 09:35:44",257296,21.27,37.92
"2021-12-03 09:35:45",257297,21.31,37.91
"2021-12-03 09:35:46",257298,21.29,37.87
"2021-12-03 09:35:47",257299,21.29,37.82
"2021-12-03 09:35:48",257300,21.29,37.79
"2021-12-03 09:35:49",257301,21.3,37.76
"2021-12-03 09:35:50",257302,21.29,37.8
"2021-12-03 09:35:51",257303,21.28,37.8
"2021-12-03 09:35:52",257304,21.27,37.83
"2021-12-03 09:35:53",257305,21.22,37.8
"2021-12-03 09:35:54",257306,21.27,37.86
"2021-12-03 09:35:55",257307,21.25,37.88
"2021-12-03 09:35:56",257308,21.23,37.88
"2021-12-03 09:35:57",257309,21.23,37.93
"2021-12-03 09:35:58",257310,21.24,38
"2021-12-03 09:35:59",257311,21.23,38.01
"2021-12-03 09:36:00",257312,21.22,38.04
"2021-12-03 09:36:01",257313,21.2,38.07
"2021-12-03 09:36:02",257314,21.19,38.03
"2021-12-03 09:36:03",257315,21.21,38.08
"2021-12-03 09:36:04",257316,21.18,38.07
"2021-12-03 09:36:05",257317,21.19,38.07
"2021-12-03 09:36:06",257318,21.18,38.07
"2021-12-03 09:36:07",257319,21.2,38.12
"2021-12-03 09:36:08",257320,21.2,38.12
"2021-12-03 09:36:09",257321,21.19,38.12
"2021-12-03 09:36:10",257322,21.19,38.15
"2021-12-03 09:36:11",257323,21.19,38.16
"2021-12-03 09:36:12",257324,21.16,38.21
"2021-12-03 09:36:13",257325,21.15,38.19
"2021-12-03 09:36:14",257326,21.15,38.22
"2021-12-03 09:36:15",257327,21.12,38.26
"2021-12-03 09:36:16",257328,21.16,38.31
"2021-12-03 09:36:17",257329,21.16,38.36
"2021-12-03 09:36:18",257330,21.14,38.39
"2021-12-03 09:36:19",257331,21.1,38.41
"2021-12-03 09:36:20",257332,21.15,38.41
"2021-12-03 09:36:21",257333,21.14,38.45
"2021-12-03 09:36:22",257334,21.12,38.45
"2021-12-03 09:36:23",257335,21.13,38.49
"2021-12-03 09:36:24",257336,21.12,38.49
"2021-12-03 09:36:25",257337,21.14,38.53
"2021-12-03 09:36:26",257338,21.12,38.55
"2021-12-03 09:36:27",257339,21.12,38.58
"2021-12-03 09:36:28",257340,21.09,38.57
"2021-12-03 09:36:29",257341,21.13,38.61
"2021-12-03 09:36:30",257342,21.09,38.62
"2021-12-03 09:36:31",257343,21.09,38.67
"2021-12-03 09:36:32",257344,21.09,38.67
"2021-12-03 09:36:33",257345,21.11,38.72
"2021-12-03 09:36:34",257346,21.11,38.77
"2021-12-03 09:36:35",257347,21.09,38.79
"2021-12-03 09:36:36",257348,21.08,38.84
"2021-12-03 09:36:37",257349,21.04,38.81
"2021-12-03 09:36:38",257350,21.09,38.85
"2021-12-03 09:36:39",257351,21.06,38.83
"2021-12-03 09:36:40",257352,21.07,38.88
"2021-12-03 09:36:41",257353,21.09,38.88
"2021-12-03 09:36:42",257354,21.11,38.92
"2021-12-03 09:36:43",257355,21.09,38.92
"2021-12-03 09:36:44",257356,21.09,38.92
"2021-12-03 09:36:45",257357,21.09,38.91
"2021-12-03 09:36:46",257358,21.1,38.87
"2021-12-03 09:36:47",257359,21.12,38.92
"2021-12-03 09:36:48",257360,21.09,38.87
"2021-12-03 09:36:49",257361,21.09,38.9
"2021-12-03 09:36:50",257362,21.08,38.87
"2021-12-03 09:36:51",257363,21.1,38.89
"2021-12-03 09:36:52",257364,21.09,38.91
"2021-12-03 09:36:53",257365,21.09,38.88
"2021-12-03 09:36:54",257366,21.1,38.91
"2021-12-03 09:36:55",257367,21.1,38.91
"2021-12-03 09:36:56",257368,21.08,38.92
"2021-12-03 09:36:57",257369,21.06,38.9
"2021-12-03 09:36:58",257370,21.06,38.89
"2021-12-03 09:36:59",257371,21.06,38.87
"2021-12-03 09:37:00",257372,21.04,38.89
"2021-12-03 09:37:01",257373,21.09,38.88
"2021-12-03 09:37:02",257374,21.08,38.88
"2021-12-03 09:37:03",257375,21.08,38.85
"2021-12-03 09:37:04",257376,21.08,38.86
"2021-12-03 09:37:05",257377,21.07,38.86
"2021-12-03 09:37:06",257378,21.07,38.87
"2021-12-03 09:37:07",257379,21.07,38.87
"2021-12-03 09:37:08",257380,21.05,38.86
"2021-12-03 09:37:09",257381,21.07,38.91
"2021-12-03 09:37:10",257382,21.07,38.93
"2021-12-03 09:37:11",257383,21.06,38.94
"2021-12-03 09:37:12",257384,21.05,38.96
"2021-12-03 09:37:13",257385,21.06,38.96
"2021-12-03 09:37:14",257386,21.03,38.97
"2021-12-03 09:37:15",257387,21.04,39
"2021-12-03 09:37:16",257388,21.04,39
"2021-12-03 09:37:17",257389,21.02,38.99
"2021-12-03 09:37:18",257390,21.04,39.02
"2021-12-03 09:37:19",257391,21.03,39.05
"2021-12-03 09:37:20",257392,21.02,39.05
"2021-12-03 09:37:21",257393,20.98,39.02
"2021-12-03 09:37:22",257394,21.02,39.03
"2021-12-03 09:37:23",257395,21.02,39.01
"2021-12-03 09:37:24",257396,21.03,39.02
"2021-12-03 09:37:25",257397,21.02,38.96
"2021-12-03 09:37:26",257398,21.03,38.94
"2021-12-03 09:37:27",257399,21.04,38.95
"2021-12-03 09:37:28",257400,21.02,38.95
"2021-12-03 09:37:29",257401,21.02,38.95
"2021-12-03 09:37:30",257402,20.98,38.92
"2021-12-03 09:37:31",257403,21.03,38.96
"2021-12-03 09:37:32",257404,21.01,38.94
"2021-12-03 09:37:33",257405,21.02,38.97
"2021-12-03 09:37:34",257406,21.01,38.97
"2021-12-03 09:37:35",257407,21.03,39.01
"2021-12-03 09:37:36",257408,21.01,39.04
"2021-12-03 09:37:37",257409,21,39.04
"2021-12-03 09:37:38",257410,20.99,39.04
"2021-12-03 09:37:39",257411,21,39
"2021-12-03 09:37:40",257412,21.01,39.07
"2021-12-03 09:37:41",257413,21,39.08
"2021-12-03 09:37:42",257414,21,39.11
"2021-12-03 09:37:43",257415,21,39.14
"2021-12-03 09:37:44",257416,21.02,39.18
"2021-12-03 09:37:45",257417,21,39.2
"2021-12-03 09:37:46",257418,21.01,39.23
"2021-12-03 09:37:47",257419,21.02,39.25
"2021-12-03 09:37:48",257420,21.02,39.26
"2021-12-03 09:37:49",257421,21,39.24
"2021-12-03 09:37:50",257422,21,39.24
"2021-12-03 09:37:51",257423,21,39.23
"2021-12-03 09:37:52",257424,21.01,39.2
"2021-12-03 09:37:53",257425,21.02,39.22
"2021-12-03 09:37:54",257426,21.03,39.24
"2021-12-03 09:37:55",257427,21.02,39.21
"2021-12-03 09:37:56",257428,20.98,39.18
"2021-12-03 09:37:57",257429,21.03,39.18
"2021-12-03 09:37:58",257430,21,39.16
"2021-12-03 09:37:59",257431,21.01,39.17
"2021-12-03 09:38:00",257432,20.99,39.19
"2021-12-03 09:38:01",257433,21.03,39.18
"2021-12-03 09:38:02",257434,21.02,39.12
"2021-12-03 09:38:03",257435,21.04,39.12
"2021-12-03 09:38:04",257436,21.04,39.12
"2021-12-03 09:38:05",257437,21.03,39.12
"2021-12-03 09:38:06",257438,21.01,39.12
"2021-12-03 09:38:07",257439,21.01,39.09
"2021-12-03 09:38:08",257440,21.01,39.08
"2021-12-03 09:38:09",257441,20.99,39.06
"2021-12-03 09:38:10",257442,21.02,39.1
"2021-12-03 09:38:11",257443,21.02,39.13
"2021-12-03 09:38:12",257444,21.01,39.15
"2021-12-03 09:38:13",257445,20.98,39.16
"2021-12-03 09:38:14",257446,21.02,39.16
"2021-12-03 09:38:15",257447,20.99,39.2
"2021-12-03 09:38:16",257448,21,39.26
"2021-12-03 09:38:17",257449,21,39.23
"2021-12-03 09:38:18",257450,21.01,39.2
"2021-12-03 09:38:19",257451,21.03,39.22
"2021-12-03 09:38:20",257452,21.03,39.22
"2021-12-03 09:38:21",257453,21.02,39.21
"2021-12-03 09:38:22",257454,21.02,39.17
"2021-12-03 09:38:23",257455,21.03,39.25
"2021-12-03 09:38:24",257456,20.98,39.23
"2021-12-03 09:38:25",257457,20.98,39.24
"2021-12-03 09:38:26",257458,20.96,39.24
"2021-12-03 09:38:27",257459,20.99,39.26
"2021-12-03 09:38:28",257460,20.98,39.28
"2021-12-03 09:38:29",257461,20.98,39.28
"2021-12-03 09:38:30",257462,20.99,39.32
"2021-12-03 09:38:31",257463,20.98,39.33
"2021-12-03 09:38:32",257464,20.96,39.32
"2021-12-03 09:38:33",257465,20.97,39.34
"2021-12-03 09:38:34",257466,20.96,39.37
"2021-12-03 09:38:35",257467,20.92,39.41
"2021-12-03 09:38:36",257468,20.97,39.43
"2021-12-03 09:38:37",257469,20.98,39.43
"2021-12-03 09:38:38",257470,20.99,39.43
"2021-12-03 09:38:39",257471,20.95,39.47
"2021-12-03 09:38:40",257472,20.99,39.47
"2021-12-03 09:38:41",257473,20.95,39.45
"2021-12-03 09:38:42",257474,20.96,39.45
"2021-12-03 09:38:43",257475,20.94,39.46
"2021-12-03 09:38:44",257476,20.95,39.37
"2021-12-03 09:38:45",257477,20.97,39.42
"2021-12-03 09:38:46",257478,20.96,39.37
"2021-12-03 09:38:47",257479,20.95,39.37
"2021-12-03 09:38:48",257480,20.92,39.33
"2021-12-03 09:38:49",257481,20.96,39.32
"2021-12-03 09:38:50",257482,20.94,39.3
"2021-12-03 09:38:51",257483,20.94,39.28
"2021-12-03 09:38:52",257484,20.96,39.31
"2021-12-03 09:38:53",257485,20.98,39.34
"2021-12-03 09:38:54",257486,20.96,39.37
"2021-12-03 09:38:55",257487,20.98,39.37
"2021-12-03 09:38:56",257488,20.96,39.36
"2021-12-03 09:38:57",257489,20.96,39.34
"2021-12-03 09:38:58",257490,20.97,39.36
"2021-12-03 09:38:59",257491,20.94,39.35
"2021-12-03 09:39:00",257492,20.98,39.33
"2021-12-03 09:39:01",257493,20.94,39.35
"2021-12-03 09:39:02",257494,20.95,39.38
"2021-12-03 09:39:03",257495,20.95,39.38
"2021-12-03 09:39:04",257496,20.97,39.38
"2021-12-03 09:39:05",257497,20.96,39.4
"2021-12-03 09:39:06",257498,20.96,39.4
"2021-12-03 09:39:07",257499,20.95,39.41
"2021-12-03 09:39:08",257500,20.96,39.38
"2021-12-03 09:39:09",257501,20.96,39.37
"2021-12-03 09:39:10",257502,20.95,39.38
"2021-12-03 09:39:11",257503,20.97,39.39
"2021-12-03 09:39:12",257504,20.97,39.38
"2021-12-03 09:39:13",257505,20.97,39.36
"2021-12-03 09:39:14",257506,20.98,39.35
"2021-12-03 09:39:15",257507,20.98,39.36
"2021-12-03 09:39:16",257508,20.96,39.34
"2021-12-03 09:39:17",257509,20.96,39.34
"2021-12-03 09:39:18",257510,20.94,39.37
"2021-12-03 09:39:19",257511,20.9,39.37
"2021-12-03 09:39:20",257512,20.96,39.38
"2021-12-03 09:39:21",257513,20.96,39.41
"2021-12-03 09:39:22",257514,20.98,39.44
"2021-12-03 09:39:23",257515,20.94,39.46
"2021-12-03 09:39:24",257516,20.96,39.47
"2021-12-03 09:39:25",257517,20.95,39.45
"2021-12-03 09:39:26",257518,20.93,39.46
"2021-12-03 09:39:27",257519,20.93,39.46
"2021-12-03 09:39:28",257520,20.95,39.42
"2021-12-03 09:39:29",257521,20.96,39.48
"2021-12-03 09:39:30",257522,20.96,39.48
"2021-12-03 09:39:31",257523,20.94,39.48
"2021-12-03 09:39:32",257524,20.9,39.44
"2021-12-03 09:39:33",257525,20.93,39.48
"2021-12-03 09:39:34",257526,20.9,39.46
"2021-12-03 09:39:35",257527,20.91,39.46
"2021-12-03 09:39:36",257528,20.9,39.5
"2021-12-03 09:39:37",257529,20.92,39.51
"2021-12-03 09:39:38",257530,20.94,39.57
"2021-12-03 09:39:39",257531,20.94,39.57
"2021-12-03 09:39:40",257532,20.93,39.59
"2021-12-03 09:39:41",257533,20.91,39.56
"2021-12-03 09:39:42",257534,20.94,39.66
"2021-12-03 09:39:43",257535,20.89,39.67
"2021-12-03 09:39:44",257536,20.89,39.7
"2021-12-03 09:39:45",257537,20.89,39.73
"2021-12-03 09:39:46",257538,20.93,39.8
"2021-12-03 09:39:47",257539,20.94,39.83
"2021-12-03 09:39:48",257540,20.93,39.83
"2021-12-03 09:39:49",257541,20.93,39.86
"2021-12-03 09:39:50",257542,20.93,39.84
"2021-12-03 09:39:51",257543,20.94,39.9
"2021-12-03 09:39:52",257544,20.91,39.91
"2021-12-03 09:39:53",257545,20.9,39.91
"2021-12-03 09:39:54",257546,20.89,39.91
"2021-12-03 09:39:55",257547,20.92,39.9
"2021-12-03 09:39:56",257548,20.93,39.87
"2021-12-03 09:39:57",257549,20.92,39.84
"2021-12-03 09:39:58",257550,20.92,39.81
"2021-12-03 09:39:59",257551,20.92,39.81
"2021-12-03 09:40:00",257552,20.95,39.8
"2021-12-03 09:40:01",257553,20.9,39.8
"2021-12-03 09:40:02",257554,20.91,39.83
"2021-12-03 09:40:03",257555,20.88,39.83
"2021-12-03 09:40:04",257556,20.9,39.87
"2021-12-03 09:40:05",257557,20.91,39.88
"2021-12-03 09:40:06",257558,20.9,39.9
"2021-12-03 09:40:07",257559,20.89,39.9
"2021-12-03 09:40:08",257560,20.91,39.9
"2021-12-03 09:40:09",257561,20.9,39.91
"2021-12-03 09:40:10",257562,20.88,39.91
"2021-12-03 09:40:11",257563,20.9,39.94
"2021-12-03 09:40:12",257564,20.87,39.92
"2021-12-03 09:40:13",257565,20.91,39.95
"2021-12-03 09:40:14",257566,20.91,39.95
"2021-12-03 09:40:15",257567,20.9,39.98
"2021-12-03 09:40:16",257568,20.87,39.98
"2021-12-03 09:40:17",257569,20.93,40
"2021-12-03 09:40:18",257570,20.89,39.99
"2021-12-03 09:40:19",257571,20.89,40.01
"2021-12-03 09:40:20",257572,20.91,40.04
"2021-12-03 09:40:21",257573,20.94,40.03
"2021-12-03 09:40:22",257574,20.94,40.05
"2021-12-03 09:40:23",257575,20.94,39.99
"2021-12-03 09:40:24",257576,20.93,39.99
"2021-12-03 09:40:25",257577,20.9,39.95
"2021-12-03 09:40:26",257578,20.93,39.99
"2021-12-03 09:40:27",257579,20.9,39.95
"2021-12-03 09:40:28",257580,20.9,39.95
"2021-12-03 09:40:29",257581,20.9,39.95
"2021-12-03 09:40:30",257582,20.94,39.96
"2021-12-03 09:40:31",257583,20.94,39.99
"2021-12-03 09:40:32",257584,20.94,39.99
"2021-12-03 09:40:33",257585,20.93,39.99
"2021-12-03 09:40:34",257586,20.94,39.95
"2021-12-03 09:40:35",257587,20.93,40.02
"2021-12-03 09:40:36",257588,20.9,40.02
"2021-12-03 09:40:37",257589,20.9,40.03
"2021-12-03 09:40:38",257590,20.88,40.03
"2021-12-03 09:40:39",257591,20.93,39.99
"2021-12-03 09:40:40",257592,20.92,39.99
"2021-12-03 09:40:41",257593,20.92,39.95
"2021-12-03 09:40:42",257594,20.91,39.93
"2021-12-03 09:40:43",257595,20.92,39.94
"2021-12-03 09:40:44",257596,20.9,39.94
"2021-12-03 09:40:45",257597,20.89,39.88
"2021-12-03 09:40:46",257598,20.9,39.88
"2021-12-03 09:40:47",257599,20.9,39.85
"2021-12-03 09:40:48",257600,20.91,39.84
"2021-12-03 09:40:49",257601,20.91,39.81
"2021-12-03 09:40:50",257602,20.92,39.78
"2021-12-03 09:40:51",257603,20.92,39.78
"2021-12-03 09:40:52",257604,20.91,39.78
"2021-12-03 09:40:53",257605,20.89,39.73
"2021-12-03 09:40:54",257606,20.87,39.63
"2021-12-03 09:40:55",257607,20.88,39.44
"2021-12-03 09:40:56",257608,20.85,39.33
"2021-12-03 09:40:57",257609,20.88,39.24
"2021-12-03 09:40:58",257610,20.87,39.13
"2021-12-03 09:40:59",257611,20.85,39.05
"2021-12-03 09:41:00",257612,20.88,39.08
"2021-12-03 09:41:01",257613,20.88,39.09
"2021-12-03 09:41:02",257614,20.84,39.12
"2021-12-03 09:41:03",257615,20.82,39.18
"2021-12-03 09:41:04",257616,20.8,39.24
"2021-12-03 09:41:05",257617,20.85,39.36
"2021-12-03 09:41:06",257618,20.83,39.44
"2021-12-03 09:41:07",257619,20.82,39.47
"2021-12-03 09:41:08",257620,20.83,39.52
"2021-12-03 09:41:09",257621,20.82,39.48
"2021-12-03 09:41:10",257622,20.81,39.59
"2021-12-03 09:41:11",257623,20.78,39.61
"2021-12-03 09:41:12",257624,20.78,39.67
"2021-12-03 09:41:13",257625,20.76,39.73
"2021-12-03 09:41:14",257626,20.79,39.78
"2021-12-03 09:41:15",257627,20.78,39.8
"2021-12-03 09:41:16",257628,20.78,39.86
"2021-12-03 09:41:17",257629,20.78,39.89
"2021-12-03 09:41:18",257630,20.78,39.89
"2021-12-03 09:41:19",257631,20.76,39.93
"2021-12-03 09:41:20",257632,20.74,39.91
"2021-12-03 09:41:21",257633,20.74,39.94
"2021-12-03 09:41:22",257634,20.73,39.94
"2021-12-03 09:41:23",257635,20.75,39.91
"2021-12-03 09:41:24",257636,20.75,39.91
"2021-12-03 09:41:25",257637,20.74,39.91
"2021-12-03 09:41:26",257638,20.74,39.9
"2021-12-03 09:41:27",257639,20.75,39.91
"2021-12-03 09:41:28",257640,20.73,39.85
"2021-12-03 09:41:29",257641,20.73,39.8
"2021-12-03 09:41:30",257642,20.72,39.77
"2021-12-03 09:41:31",257643,20.7,39.77
"2021-12-03 09:41:32",257644,20.73,39.79
"2021-12-03 09:41:33",257645,20.73,39.73
"2021-12-03 09:41:34",257646,20.72,39.73
"2021-12-03 09:41:35",257647,20.71,39.71
"2021-12-03 09:41:36",257648,20.73,39.7
"2021-12-03 09:41:37",257649,20.72,39.66
"2021-12-03 09:41:38",257650,20.71,39.66
"2021-12-03 09:41:39",257651,20.73,39.6
"2021-12-03 09:41:40",257652,20.72,39.57
"2021-12-03 09:41:41",257653,20.75,39.62
"2021-12-03 09:41:42",257654,20.75,39.61
"2021-12-03 09:41:43",257655,20.76,39.61
"2021-12-03 09:41:44",257656,20.73,39.61
"2021-12-03 09:41:45",257657,20.77,39.67
"2021-12-03 09:41:46",257658,20.73,39.65
"2021-12-03 09:41:47",257659,20.73,39.65
"2021-12-03 09:41:48",257660,20.73,39.7
"2021-12-03 09:41:49",257661,20.75,39.7
"2021-12-03 09:41:50",257662,20.75,39.72
"2021-12-03 09:41:51",257663,20.75,39.74
"2021-12-03 09:41:52",257664,20.74,39.75
"2021-12-03 09:41:53",257665,20.7,39.73
"2021-12-03 09:41:54",257666,20.76,39.77
"2021-12-03 09:41:55",257667,20.72,39.75
"2021-12-03 09:41:56",257668,20.73,39.75
"2021-12-03 09:41:57",257669,20.74,39.75
"2021-12-03 09:41:58",257670,20.76,39.77
"2021-12-03 09:41:59",257671,20.76,39.77
"2021-12-03 09:42:00",257672,20.76,39.78
"2021-12-03 09:42:01",257673,20.75,39.75
"2021-12-03 09:42:02",257674,20.76,39.71
"2021-12-03 09:42:03",257675,20.78,39.72
"2021-12-03 09:42:04",257676,20.73,39.71
"2021-12-03 09:42:05",257677,20.73,39.71
"2021-12-03 09:42:06",257678,20.72,39.71
"2021-12-03 09:42:07",257679,20.74,39.73
"2021-12-03 09:42:08",257680,20.74,39.73
"2021-12-03 09:42:09",257681,20.74,39.74
"2021-12-03 09:42:10",257682,20.74,39.73
"2021-12-03 09:42:11",257683,20.74,39.74
"2021-12-03 09:42:12",257684,20.74,39.75
"2021-12-03 09:42:13",257685,20.72,39.76
"2021-12-03 09:42:14",257686,20.72,39.79
"2021-12-03 09:42:15",257687,20.74,39.79
"2021-12-03 09:42:16",257688,20.76,39.85
"2021-12-03 09:42:17",257689,20.77,39.85
"2021-12-03 09:42:18",257690,20.78,39.87
"2021-12-03 09:42:19",257691,20.78,39.9
"2021-12-03 09:42:20",257692,20.77,39.91
"2021-12-03 09:42:21",257693,20.73,39.89
"2021-12-03 09:42:22",257694,20.73,39.87
"2021-12-03 09:42:23",257695,20.72,39.9
"2021-12-03 09:42:24",257696,20.7,39.9
"2021-12-03 09:42:25",257697,20.76,39.92
"2021-12-03 09:42:26",257698,20.76,39.92
"2021-12-03 09:42:27",257699,20.76,39.92
"2021-12-03 09:42:28",257700,20.71,39.95
"2021-12-03 09:42:29",257701,20.76,39.95
"2021-12-03 09:42:30",257702,20.73,39.94
