Fine validità (UTC)	wndDir	wndSpeed										
04/01/2018 11:00:00	359	1.7										
04/01/2018 12:00:00	340	0.8										
04/01/2018 13:00:00	11	1.2										
04/01/2018 14:00:00	335	1.3										
04/01/2018 15:00:00	343	1.2										
04/01/2018 16:00:00	359	1.3										
04/01/2018 17:00:00	70	1.2										
04/01/2018 18:00:00	66	1.1										
04/01/2018 19:00:00	218	0.8										
04/01/2018 20:00:00	222	1.2										
04/01/2018 21:00:00	88	0.5										
04/01/2018 22:00:00	45	1.3										
04/01/2018 23:00:00	307	0.8										
05/01/2018 00:00:00	204	0.9										
05/01/2018 01:00:00	202	0.6										
05/01/2018 02:00:00	229	1										
05/01/2018 03:00:00	243	1.2										
05/01/2018 04:00:00	351	0.6										
05/01/2018 05:00:00	226	1.2										
05/01/2018 06:00:00	255	0.5										
05/01/2018 07:00:00	272	0.5										
05/01/2018 08:00:00	216	1.3										
05/01/2018 09:00:00	289	0.6										
05/01/2018 10:00:00	262	0.9										
05/01/2018 11:00:00	353	1.6										
05/01/2018 12:00:00	346	1.3										
05/01/2018 13:00:00	357	1.3										
05/01/2018 14:00:00	357	1.7										
05/01/2018 15:00:00	118	0.2										
05/01/2018 16:00:00	247	0.2										
05/01/2018 17:00:00	166	0.7										
05/01/2018 18:00:00	202	0.9										
05/01/2018 19:00:00	232	0.7										
05/01/2018 20:00:00	258	0.8										
05/01/2018 21:00:00	344	0.6										
05/01/2018 22:00:00	8	0.8										
05/01/2018 23:00:00	212	1.7										
06/01/2018 00:00:00	209	1.6										
06/01/2018 01:00:00	214	0.6										
06/01/2018 02:00:00	318	0.3										
06/01/2018 03:00:00	251	0.4										
06/01/2018 04:00:00	294	0.2										
06/01/2018 05:00:00	190	0.3										
06/01/2018 06:00:00	300	0.9										
06/01/2018 07:00:00	268	1.9										
06/01/2018 08:00:00	260	2										
06/01/2018 09:00:00	262	2.6										
06/01/2018 10:00:00	280	1										
06/01/2018 11:00:00	287	1.4										
06/01/2018 12:00:00	268	2.1										
06/01/2018 13:00:00	270	1.5										
06/01/2018 14:00:00	267	1.8										
06/01/2018 15:00:00	261	0.9										
06/01/2018 16:00:00	304	0.7										
06/01/2018 17:00:00	249	1.9										
06/01/2018 18:00:00	267	1.8										
06/01/2018 19:00:00	268	1.3										
06/01/2018 20:00:00	248	1.8										
06/01/2018 21:00:00	262	2.2										
06/01/2018 22:00:00	272	1.6										
06/01/2018 23:00:00	262	1.1										
07/01/2018 00:00:00	264	1.8										
07/01/2018 01:00:00	260	1										
07/01/2018 02:00:00	244	1.9										
07/01/2018 03:00:00	330	0.4										
07/01/2018 04:00:00	245	1.9										
07/01/2018 05:00:00	251	0.5										
07/01/2018 06:00:00	73	1										
07/01/2018 07:00:00	282	0.4										
07/01/2018 08:00:00	3	0.6										
07/01/2018 09:00:00	85	2.3										
07/01/2018 10:00:00	81	3										
07/01/2018 11:00:00	87	2.3										
07/01/2018 12:00:00	78	3										
07/01/2018 13:00:00	52	1.9										
07/01/2018 14:00:00	76	3.1										
07/01/2018 15:00:00	96	2.6										
07/01/2018 16:00:00	105	1.8										
07/01/2018 17:00:00	34	0.7										
07/01/2018 18:00:00	80	1.2										
07/01/2018 19:00:00	194	0.9										
07/01/2018 20:00:00	312	0.7										
07/01/2018 21:00:00	241	0.8										
07/01/2018 22:00:00	247	0.8										
07/01/2018 23:00:00	232	1.4										
08/01/2018 00:00:00	259	0.4										
08/01/2018 01:00:00	244	1.9										
08/01/2018 02:00:00	229	1.6										
08/01/2018 03:00:00	230	2.4										
08/01/2018 04:00:00	231	2.6										
08/01/2018 05:00:00	219	2.7										
08/01/2018 06:00:00	218	2.5										
08/01/2018 07:00:00	228	1.5										
08/01/2018 08:00:00	345	0.6										
08/01/2018 09:00:00	40	0.7										
08/01/2018 10:00:00	74	3.2										
08/01/2018 11:00:00	105	1.1										
08/01/2018 12:00:00	60	0.9										
08/01/2018 13:00:00	44	1.1										
08/01/2018 14:00:00	67	0.8										
08/01/2018 15:00:00	59	1.7										
08/01/2018 16:00:00	112	1.3										
08/01/2018 17:00:00	65	2										
08/01/2018 18:00:00	79	2.7										
08/01/2018 19:00:00	99	2.9										
08/01/2018 20:00:00	81	1.8										
08/01/2018 21:00:00	96	2.7										
08/01/2018 22:00:00	84	3.2										
08/01/2018 23:00:00	116	2										
09/01/2018 00:00:00	101	2.2										
09/01/2018 01:00:00	104	3.8										
09/01/2018 02:00:00	85	0.5										
09/01/2018 03:00:00	106	2.7										
09/01/2018 04:00:00	117	3.1										
09/01/2018 05:00:00	94	2.7										
09/01/2018 06:00:00	122	3.1										
09/01/2018 07:00:00	112	2.8										
09/01/2018 08:00:00	138	2.5										
09/01/2018 09:00:00	122	2.1										
09/01/2018 10:00:00	105	2.2										
09/01/2018 11:00:00	109	2.8										
09/01/2018 12:00:00	120	3										
09/01/2018 13:00:00	208	3.6										
09/01/2018 14:00:00	272	2.6										
09/01/2018 15:00:00	260	3.4										
09/01/2018 16:00:00	222	1.3										
09/01/2018 17:00:00	73	0.7										
09/01/2018 18:00:00	153	0.8										
09/01/2018 19:00:00	8	0.5										
09/01/2018 20:00:00	229	1.4										
09/01/2018 21:00:00	220	2.3										
09/01/2018 22:00:00	223	2.2										
09/01/2018 23:00:00	257	1.7										
10/01/2018 00:00:00	221	2.4										
10/01/2018 01:00:00	245	1.7										
10/01/2018 02:00:00	219	2.1										
10/01/2018 03:00:00	213	3.1										
10/01/2018 04:00:00	227	3.2										
10/01/2018 05:00:00	212	4.1										
10/01/2018 06:00:00	218	4.1										
10/01/2018 07:00:00	221	3.8										
10/01/2018 08:00:00	212	6.2										
10/01/2018 09:00:00	213	6.1										
10/01/2018 10:00:00	212	4.2										
10/01/2018 11:00:00	207	3.2										
10/01/2018 12:00:00	204	2										
10/01/2018 13:00:00	20	0.5										
10/01/2018 14:00:00	4	1.5										
10/01/2018 15:00:00	349	1.3										
10/01/2018 16:00:00	357	0.6										
10/01/2018 17:00:00	271	1.7										
10/01/2018 18:00:00	259	1.8										
10/01/2018 19:00:00	267	2.3										
10/01/2018 20:00:00	232	1.7										
10/01/2018 21:00:00	275	0.8										
10/01/2018 22:00:00	327	0.4										
10/01/2018 23:00:00	263	1.9										
11/01/2018 00:00:00	246	1.8										
11/01/2018 01:00:00	277	1.1										
11/01/2018 02:00:00	265	2.1										
11/01/2018 03:00:00	271	1.8										
11/01/2018 04:00:00	267	2.6										
11/01/2018 05:00:00	359	0.9										
11/01/2018 06:00:00	357	1.1										
11/01/2018 07:00:00	306	0.5										
11/01/2018 08:00:00	11	1.2										
11/01/2018 09:00:00	337	1										
11/01/2018 10:00:00	336	1										
11/01/2018 11:00:00	324	0.5										
11/01/2018 12:00:00	348	1.2										
11/01/2018 13:00:00	347	1.3										
11/01/2018 14:00:00	349	0.7										
11/01/2018 15:00:00	311	0.6										
11/01/2018 16:00:00	306	0.8										
11/01/2018 17:00:00	264	0.8										
11/01/2018 18:00:00	255	1.5										
11/01/2018 19:00:00	295	0.9										
11/01/2018 20:00:00	281	1.1										
11/01/2018 21:00:00	311	0.7										
11/01/2018 22:00:00	264	2.3										
11/01/2018 23:00:00	260	2.8										
12/01/2018 00:00:00	262	2.5										
12/01/2018 01:00:00	261	3.3										
12/01/2018 02:00:00	285	1.6										
12/01/2018 03:00:00	335	1										
12/01/2018 04:00:00	357	0.8										
12/01/2018 05:00:00	285	0.8										
12/01/2018 06:00:00	275	1.3										
12/01/2018 07:00:00	266	0.7										
12/01/2018 08:00:00	264	1.8										
12/01/2018 09:00:00	268	2.1										
12/01/2018 10:00:00	269	2										
12/01/2018 11:00:00	309	1.5										
12/01/2018 12:00:00	277	1.6										
12/01/2018 13:00:00	286	1.7										
12/01/2018 14:00:00	270	1.6										
12/01/2018 15:00:00	291	1.1										
12/01/2018 16:00:00	262	1.8										
12/01/2018 17:00:00	261	2.3										
12/01/2018 18:00:00	263	2.9										
12/01/2018 19:00:00	254	2.2										
12/01/2018 20:00:00	248	2.4										
12/01/2018 21:00:00	263	1.4										
12/01/2018 22:00:00	258	2.2										
12/01/2018 23:00:00	261	2.9										
13/01/2018 00:00:00	261	2.6										
13/01/2018 01:00:00	263	2.9										
13/01/2018 02:00:00	259	3										
13/01/2018 03:00:00	269	1.6										
13/01/2018 04:00:00	262	2.4										
13/01/2018 05:00:00	259	2.5										
13/01/2018 06:00:00	260	3										
13/01/2018 07:00:00	274	1.9										
13/01/2018 08:00:00	267	2.5										
13/01/2018 09:00:00	269	2.2										
13/01/2018 10:00:00	282	1.4										
13/01/2018 11:00:00	267	2.6										
13/01/2018 12:00:00	273	2.5										
13/01/2018 13:00:00	287	1.5										
13/01/2018 14:00:00	269	2.8										
13/01/2018 15:00:00	263	3										
13/01/2018 16:00:00	310	1.1										
13/01/2018 17:00:00	264	2.3										
13/01/2018 18:00:00	264	1.4										
13/01/2018 19:00:00	230	1.7										
13/01/2018 20:00:00	234	0.6										
13/01/2018 21:00:00	236	1.5										
13/01/2018 22:00:00	217	0.9										
13/01/2018 23:00:00	214	1.7										
14/01/2018 00:00:00	8	1.9										
14/01/2018 01:00:00	226	0.6										
14/01/2018 02:00:00	356	0.4										
14/01/2018 03:00:00	203	0.9										
14/01/2018 04:00:00	319	0.7										
14/01/2018 05:00:00	285	0.4										
14/01/2018 06:00:00	236	1.2										
14/01/2018 07:00:00	235	1.7										
14/01/2018 08:00:00	232	1.4										
14/01/2018 09:00:00	275	1.3										
14/01/2018 10:00:00	279	1										
14/01/2018 11:00:00	314	1.1										
14/01/2018 12:00:00	347	1.2										
14/01/2018 13:00:00	303	0.6										
14/01/2018 14:00:00	310	0.7										
14/01/2018 15:00:00	320	0.6										
14/01/2018 16:00:00	331	0.3										
14/01/2018 17:00:00	220	1										
14/01/2018 18:00:00	212	0.9										
14/01/2018 19:00:00	223	1.7										
14/01/2018 20:00:00	239	0.8										
14/01/2018 21:00:00	230	0.9										
14/01/2018 22:00:00	229	1.6										
14/01/2018 23:00:00	301	1.6										
15/01/2018 00:00:00	272	2.8										
15/01/2018 01:00:00	301	0.6										
15/01/2018 02:00:00	307	0.5										
15/01/2018 03:00:00	271	2.2										
15/01/2018 04:00:00	305	0.5										
15/01/2018 05:00:00	259	0.5										
15/01/2018 06:00:00	320	0.5										
15/01/2018 07:00:00	341	0.3										
15/01/2018 08:00:00	276	1.4										
15/01/2018 09:00:00	327	1.1										
15/01/2018 10:00:00	266	1.9										
15/01/2018 11:00:00	298	1.2										
15/01/2018 12:00:00	348	0.7										
15/01/2018 13:00:00	307	1.3										
15/01/2018 14:00:00	359	1.6										
15/01/2018 15:00:00	348	1.2										
15/01/2018 16:00:00	253	0.8										
15/01/2018 17:00:00	251	0.8										
15/01/2018 18:00:00	315	0.6										
15/01/2018 19:00:00	101	2.7										
15/01/2018 20:00:00	63	1.7										
15/01/2018 21:00:00	99	2.1										
15/01/2018 22:00:00	357	1.2										
15/01/2018 23:00:00	311	0.8										
16/01/2018 00:00:00	231	0.8										
16/01/2018 01:00:00	117	1.9										
16/01/2018 02:00:00	217	0.7										
16/01/2018 03:00:00	312	0.9										
16/01/2018 04:00:00	266	1.1										
16/01/2018 05:00:00	293	1.3										
16/01/2018 06:00:00	254	1.9										
16/01/2018 07:00:00	267	1.1										
16/01/2018 08:00:00	276	1.4										
16/01/2018 09:00:00	260	2.2										
16/01/2018 10:00:00	286	1										
16/01/2018 11:00:00	279	1										
16/01/2018 12:00:00	316	1.4										
16/01/2018 13:00:00	330	1.3										
16/01/2018 14:00:00	265	1.8										
16/01/2018 15:00:00	282	1										
16/01/2018 16:00:00	264	2.4										
16/01/2018 17:00:00	262	2.5										
16/01/2018 18:00:00	212	1.7										
16/01/2018 19:00:00	216	1.4										
16/01/2018 20:00:00	96	0.6										
16/01/2018 21:00:00	99	1.8										
16/01/2018 22:00:00	116	1.4										
16/01/2018 23:00:00	98	2.3										
17/01/2018 00:00:00	74	2.4										
17/01/2018 01:00:00	44	1.2										
17/01/2018 02:00:00	28	0.6										
17/01/2018 03:00:00	7	1										
17/01/2018 04:00:00	7	0.5										
17/01/2018 05:00:00	276	0.9										
17/01/2018 06:00:00	258	2.9										
17/01/2018 07:00:00	279	2.8										
17/01/2018 08:00:00	334	1.3										
17/01/2018 09:00:00	308	2.2										
17/01/2018 10:00:00	265	5.4										
17/01/2018 11:00:00	261	5.7										
17/01/2018 12:00:00	269	6.6										
17/01/2018 13:00:00	279	7										
17/01/2018 14:00:00	296	5.6										
17/01/2018 15:00:00	287	5.2										
17/01/2018 16:00:00	273	5.9										
17/01/2018 17:00:00	273	4.7										
17/01/2018 18:00:00	277	4.1										
17/01/2018 19:00:00	259	3.5										
17/01/2018 20:00:00	269	4.2										
17/01/2018 21:00:00	253	3.7										
17/01/2018 22:00:00	234	3.4										
17/01/2018 23:00:00	251	4.2										
18/01/2018 00:00:00	247	4.6										
18/01/2018 01:00:00	251	4.6										
18/01/2018 02:00:00	237	3.1										
18/01/2018 03:00:00	213	5.4										
18/01/2018 04:00:00	212	6.1										
18/01/2018 05:00:00	218	4.3										
18/01/2018 06:00:00	209	7.4										
18/01/2018 07:00:00	209	5.3										
18/01/2018 08:00:00	215	6										
18/01/2018 09:00:00	233	3.8										
18/01/2018 10:00:00	333	1.6										
18/01/2018 11:00:00	353	1.5										
18/01/2018 12:00:00	26	1.7										
18/01/2018 13:00:00	25	1.6										
18/01/2018 14:00:00	354	1.6										
18/01/2018 15:00:00	340	1.6										
18/01/2018 16:00:00	336	0.9										
18/01/2018 17:00:00	207	0.9										
18/01/2018 18:00:00	272	0.9										
18/01/2018 19:00:00	225	1.1										
18/01/2018 20:00:00	232	2.1										
18/01/2018 21:00:00	205	1.6										
18/01/2018 22:00:00	195	1.3										
18/01/2018 23:00:00	191	1.1										
19/01/2018 00:00:00	202	1.3										
19/01/2018 01:00:00	202	0.7										
19/01/2018 02:00:00	208	1.2										
19/01/2018 03:00:00	250	1										
19/01/2018 04:00:00	213	0.7										
19/01/2018 05:00:00	124	1.3										
19/01/2018 06:00:00	253	0.6										
19/01/2018 07:00:00	140	1.2										
19/01/2018 08:00:00	359	1.2										
19/01/2018 09:00:00	355	1.7										
19/01/2018 10:00:00	19	1										
19/01/2018 11:00:00	275	1.7										
19/01/2018 12:00:00	285	1										
19/01/2018 13:00:00	322	1.4										
19/01/2018 14:00:00	338	1.9										
19/01/2018 15:00:00	339	1.3										
19/01/2018 16:00:00	257	0.7										
19/01/2018 17:00:00	251	0.7										
19/01/2018 18:00:00	228	2.3										
19/01/2018 19:00:00	222	2.2										
19/01/2018 20:00:00	237	0.3										
19/01/2018 21:00:00	199	1.1										
19/01/2018 22:00:00	228	1										
19/01/2018 23:00:00	225	2.3										
20/01/2018 00:00:00	198	1.8										
20/01/2018 01:00:00	205	0.7										
20/01/2018 02:00:00	221	1.3										
20/01/2018 03:00:00	233	0.9										
20/01/2018 04:00:00	264	1.9										
20/01/2018 05:00:00	233	2.8										
20/01/2018 06:00:00	234	2.3										
20/01/2018 07:00:00	243	2.8										
20/01/2018 08:00:00	246	3.5										
20/01/2018 09:00:00	232	2.2										
20/01/2018 10:00:00	273	0.9										
20/01/2018 11:00:00	257	1.8										
20/01/2018 12:00:00	301	1.4										
20/01/2018 13:00:00	349	1.4										
20/01/2018 14:00:00	6	1.9										
20/01/2018 15:00:00	70	2.1										
20/01/2018 16:00:00	97	2.6										
20/01/2018 17:00:00	93	3.7										
20/01/2018 18:00:00	122	1.6										
20/01/2018 19:00:00	180	0.5										
20/01/2018 20:00:00	239	1.9										
20/01/2018 21:00:00	266	2.9										
20/01/2018 22:00:00	272	1.2										
20/01/2018 23:00:00	324	0.7										
21/01/2018 00:00:00	253	1.1										
21/01/2018 01:00:00	226	1.8										
21/01/2018 02:00:00	248	2.1										
21/01/2018 03:00:00	274	1.3										
21/01/2018 04:00:00	259	3.9										
21/01/2018 05:00:00	258	2.8										
21/01/2018 06:00:00	290	0.6										
21/01/2018 07:00:00	253	2.7										
21/01/2018 08:00:00	266	2.6										
21/01/2018 09:00:00	262	3.4										
21/01/2018 10:00:00	262	3.4										
21/01/2018 11:00:00	272	3.1										
21/01/2018 12:00:00	303	1.3										
21/01/2018 13:00:00	315	2										
21/01/2018 14:00:00	338	2.1										
21/01/2018 15:00:00	22	1.9										
21/01/2018 16:00:00	224	1.5										
21/01/2018 17:00:00	213	1.7										
21/01/2018 18:00:00	61	1.1										
21/01/2018 19:00:00	126	2.3										
21/01/2018 20:00:00	126	1.9										
21/01/2018 21:00:00	134	1.6										
21/01/2018 22:00:00	131	1.3										
21/01/2018 23:00:00	121	1.4										
22/01/2018 00:00:00	123	1.2										
22/01/2018 01:00:00	109	1.4										
22/01/2018 02:00:00	96	1.4										
22/01/2018 03:00:00	68	1										
22/01/2018 04:00:00	7	0.2										
22/01/2018 05:00:00	356	0.4										
22/01/2018 06:00:00	243	1.8										
22/01/2018 07:00:00	230	1.3										
22/01/2018 08:00:00	254	1.9										
22/01/2018 09:00:00	256	2										
22/01/2018 10:00:00	284	2.2										
22/01/2018 11:00:00	271	2.4										
22/01/2018 12:00:00	264	3										
22/01/2018 13:00:00	249	3.1										
22/01/2018 14:00:00	280	1.2										
22/01/2018 15:00:00	298	0.6										
22/01/2018 16:00:00	338	0.7										
22/01/2018 17:00:00	265	2.1										
22/01/2018 18:00:00	230	1.2										
22/01/2018 19:00:00	241	1.1										
22/01/2018 20:00:00	232	2										
22/01/2018 21:00:00	228	1.8										
22/01/2018 22:00:00	222	2.5										
22/01/2018 23:00:00	224	2.5										
23/01/2018 00:00:00	225	2.5										
23/01/2018 01:00:00	223	2.9										
23/01/2018 02:00:00	232	2.9										
23/01/2018 03:00:00	227	3										
23/01/2018 04:00:00	224	2.8										
23/01/2018 05:00:00	223	2.5										
23/01/2018 06:00:00	249	2.2										
23/01/2018 07:00:00	222	2.6										
23/01/2018 08:00:00	224	2.9										
23/01/2018 09:00:00	328	0.9										
23/01/2018 10:00:00	259	1.2										
23/01/2018 11:00:00	347	1.4										
23/01/2018 12:00:00	37	1.5										
23/01/2018 13:00:00	77	3.4										
23/01/2018 14:00:00	92	3.8										
23/01/2018 15:00:00	73	3.8										
23/01/2018 16:00:00	79	3.8										
23/01/2018 17:00:00	51	1.9										
23/01/2018 18:00:00	85	3.1										
23/01/2018 19:00:00	83	2.3										
23/01/2018 20:00:00	84	2.3										
23/01/2018 21:00:00	104	2.1										
23/01/2018 22:00:00	105	1.7										
23/01/2018 23:00:00	107	0.8										
24/01/2018 00:00:00	325	0.4										
24/01/2018 01:00:00	254	1.5										
24/01/2018 02:00:00	239	2										
24/01/2018 03:00:00	233	2.7										
24/01/2018 04:00:00	212	2.8										
24/01/2018 05:00:00	237	1.8										
24/01/2018 06:00:00	249	2.6										
24/01/2018 07:00:00	221	2.4										
24/01/2018 08:00:00	229	2.4										
24/01/2018 09:00:00	235	1.5										
24/01/2018 10:00:00	253	1.2										
24/01/2018 11:00:00	294	1.4										
24/01/2018 12:00:00	248	2.4										
24/01/2018 13:00:00	308	1										
24/01/2018 14:00:00	267	1										
24/01/2018 15:00:00	327	0.9										
24/01/2018 16:00:00	2	1.4										
24/01/2018 17:00:00	357	0.5										
24/01/2018 18:00:00	220	1.7										
24/01/2018 19:00:00	219	1.5										
24/01/2018 20:00:00	228	2.2										
24/01/2018 21:00:00	219	2.6										
24/01/2018 22:00:00	210	3.2										
24/01/2018 23:00:00	209	2.6										
25/01/2018 00:00:00	214	3.1										
25/01/2018 01:00:00	218	3.3										
25/01/2018 02:00:00	217	2.5										
25/01/2018 03:00:00	213	2.1										
25/01/2018 04:00:00	218	1.7										
25/01/2018 05:00:00	209	1.9										
25/01/2018 06:00:00	223	2.4										
25/01/2018 07:00:00	222	1										
25/01/2018 08:00:00	248	1.1										
25/01/2018 09:00:00	15	0.5										
25/01/2018 10:00:00	344	1.5										
25/01/2018 11:00:00	360	1.7										
25/01/2018 12:00:00	335	0.9										
25/01/2018 13:00:00	8	1.3										
25/01/2018 14:00:00	351	1.3										
25/01/2018 15:00:00	24	1.6										
25/01/2018 16:00:00	76	2										
25/01/2018 17:00:00	74	2.3										
25/01/2018 18:00:00	119	1.3										
25/01/2018 19:00:00	95	2.5										
25/01/2018 20:00:00	93	1.3										
25/01/2018 21:00:00	247	0.8										
25/01/2018 22:00:00	255	1.1										
25/01/2018 23:00:00	241	0.9										
26/01/2018 00:00:00	236	0.4										
26/01/2018 01:00:00	14	0.5										
26/01/2018 02:00:00	3	0.6										
26/01/2018 03:00:00	342	0.7										
26/01/2018 04:00:00	304	0.4										
26/01/2018 05:00:00	243	0.6										
26/01/2018 06:00:00	358	1.2										
26/01/2018 07:00:00	348	0.6										
26/01/2018 08:00:00	76	1.7										
26/01/2018 09:00:00	40	1.5										
26/01/2018 10:00:00	11	1.9										
26/01/2018 11:00:00	25	1.7										
26/01/2018 12:00:00	10	1.8										
26/01/2018 13:00:00	5	1.8										
26/01/2018 14:00:00	31	1.4										
26/01/2018 15:00:00	36	1.1										
26/01/2018 16:00:00	59	1.3										
26/01/2018 17:00:00	220	0.6										
26/01/2018 18:00:00	127	1.2										
26/01/2018 19:00:00	269	0.7										
26/01/2018 20:00:00	67	1.8										
26/01/2018 21:00:00	77	2.5										
26/01/2018 22:00:00	95	2.1										
26/01/2018 23:00:00	70	0.9										
27/01/2018 00:00:00	352	1.1										
27/01/2018 01:00:00	58	0.5										
27/01/2018 02:00:00	261	1.3										
27/01/2018 03:00:00	258	2.4										
27/01/2018 04:00:00	254	1.9										
27/01/2018 05:00:00	269	2.3										
27/01/2018 06:00:00	273	2.1										
27/01/2018 07:00:00	265	1.9										
27/01/2018 08:00:00	274	1.9										
27/01/2018 09:00:00	274	2.6										
27/01/2018 10:00:00	269	3.4										
27/01/2018 11:00:00	272	2.4										
27/01/2018 12:00:00	257	2.5										
27/01/2018 13:00:00	276	1.6										
27/01/2018 14:00:00	260	3.2										
27/01/2018 15:00:00	255	2										
27/01/2018 16:00:00	252	2.1										
27/01/2018 17:00:00	282	1										
27/01/2018 18:00:00	210	1.8										
27/01/2018 19:00:00	244	1.3										
27/01/2018 20:00:00	252	1.2										
27/01/2018 21:00:00	225	1										
27/01/2018 22:00:00	220	1.3										
27/01/2018 23:00:00	218	2										
28/01/2018 00:00:00	231	2										
28/01/2018 01:00:00	240	1.3										
28/01/2018 02:00:00	224	1										
28/01/2018 03:00:00	195	0.7										
28/01/2018 04:00:00	202	0.9										
28/01/2018 05:00:00	230	0.8										
28/01/2018 06:00:00	243	0.7										
28/01/2018 07:00:00	217	2.3										
28/01/2018 08:00:00	215	2.4										
28/01/2018 09:00:00	219	1.8										
28/01/2018 10:00:00	257	1.7										
28/01/2018 11:00:00	270	1.5										
28/01/2018 12:00:00	241	1.9										
28/01/2018 13:00:00	277	1.5										
28/01/2018 14:00:00	285	0.9										
28/01/2018 15:00:00	336	1										
28/01/2018 16:00:00	352	1.1										
28/01/2018 17:00:00	160	0.7										
28/01/2018 18:00:00	143	1.4										
28/01/2018 19:00:00	93	0.7										
28/01/2018 20:00:00	210	1.8										
28/01/2018 21:00:00	213	2.1										
28/01/2018 22:00:00	234	1.1										
28/01/2018 23:00:00	222	2.1										
29/01/2018 00:00:00	228	2.1										
29/01/2018 01:00:00	233	2.3										
29/01/2018 02:00:00	223	2.3										
29/01/2018 03:00:00	222	2.1										
29/01/2018 04:00:00	307	0.3										
29/01/2018 05:00:00	226	2										
29/01/2018 06:00:00	320	1										
29/01/2018 07:00:00	290	0.6										
29/01/2018 08:00:00	339	0.5										
29/01/2018 09:00:00	360	1.4										
29/01/2018 10:00:00	2	1.2										
29/01/2018 11:00:00	360	1.8										
29/01/2018 12:00:00	354	1.9										
29/01/2018 13:00:00	1	2										
29/01/2018 14:00:00	359	1.3										
29/01/2018 15:00:00	353	1.1										
29/01/2018 16:00:00	7	1.9										
29/01/2018 17:00:00	54	2.9										
29/01/2018 18:00:00	76	1.7										
29/01/2018 19:00:00	45	1.2										
29/01/2018 20:00:00	322	0.5										
29/01/2018 21:00:00	254	1.2										
29/01/2018 22:00:00	215	1.1										
29/01/2018 23:00:00	219	1										
30/01/2018 00:00:00	234	0.7										
30/01/2018 01:00:00	254	0.5										
30/01/2018 02:00:00	1	1.4										
30/01/2018 03:00:00	350	1										
30/01/2018 04:00:00	255	0.8										
30/01/2018 05:00:00	332	1										
30/01/2018 06:00:00	8	0.8										
30/01/2018 07:00:00	358	1.3										
30/01/2018 08:00:00	330	1.1										
30/01/2018 09:00:00	360	1.7										
30/01/2018 10:00:00	49	1.6										
30/01/2018 11:00:00	49	2										
30/01/2018 12:00:00	54	2.5										
30/01/2018 13:00:00	60	2.8										
30/01/2018 14:00:00	60	2.2										
30/01/2018 15:00:00	48	2.5										
30/01/2018 16:00:00	49	1.7										
30/01/2018 17:00:00	44	1.8										
30/01/2018 18:00:00	53	1.2										
30/01/2018 19:00:00	353	1.5										
30/01/2018 20:00:00	354	0.9										
30/01/2018 21:00:00	285	0.7										
30/01/2018 22:00:00	311	0.7										
30/01/2018 23:00:00	233	1.2										
31/01/2018 00:00:00	233	0.9										
31/01/2018 01:00:00	233	1.1										
31/01/2018 02:00:00	353	1.2										
31/01/2018 03:00:00	351	0.7										
31/01/2018 04:00:00	53	0.9										
31/01/2018 05:00:00	49	1.1										
31/01/2018 06:00:00	96	1.6										
31/01/2018 07:00:00	123	1.9										
31/01/2018 08:00:00	306	0.8										
31/01/2018 09:00:00	259	1.6										
31/01/2018 10:00:00	335	0.7										
31/01/2018 11:00:00	344	1										
31/01/2018 12:00:00	25	1.6										
31/01/2018 13:00:00	324	1.4										
31/01/2018 14:00:00	322	1.5										
31/01/2018 15:00:00	348	1.4										
31/01/2018 16:00:00	8	1										
31/01/2018 17:00:00	323	0.6										
31/01/2018 18:00:00	360	0.6										
31/01/2018 19:00:00	309	0.6										
31/01/2018 20:00:00	1	1										
31/01/2018 21:00:00	292	0.3										
31/01/2018 22:00:00	267	0.9										
31/01/2018 23:00:00	331	0.4										
01/02/2018 00:00:00	107	1.5										
01/02/2018 01:00:00	72	2.2										
01/02/2018 02:00:00	77	2										
01/02/2018 03:00:00	84	1.1										
01/02/2018 04:00:00	348	0.6										
01/02/2018 05:00:00	251	0.6										
01/02/2018 06:00:00	12	1.3										
01/02/2018 07:00:00	4	1.6										
01/02/2018 08:00:00	235	2.3										
01/02/2018 09:00:00	209	5.9										
01/02/2018 10:00:00	212	4.3										
01/02/2018 11:00:00	200	4.2										
01/02/2018 12:00:00	203	4.2										
01/02/2018 13:00:00	203	4.9										
01/02/2018 14:00:00	201	4.1										
01/02/2018 15:00:00	209	4.5										
01/02/2018 16:00:00	199	3.9										
01/02/2018 17:00:00	201	5										
01/02/2018 18:00:00	192	2.7										
01/02/2018 19:00:00	217	2.7										
01/02/2018 20:00:00	217	1.3										
01/02/2018 21:00:00	238	0.2										
01/02/2018 22:00:00	208	0.5										
01/02/2018 23:00:00	136	1										
02/02/2018 00:00:00	236	0.6										
02/02/2018 01:00:00	273	1.4										
02/02/2018 02:00:00	252	1.3										
02/02/2018 03:00:00	282	0.9										
02/02/2018 04:00:00	281	1.6										
02/02/2018 05:00:00	266	3										
02/02/2018 06:00:00	294	1.3										
02/02/2018 07:00:00	280	1.4										
02/02/2018 08:00:00	291	1										
02/02/2018 09:00:00	275	1.6										
02/02/2018 10:00:00	257	2.3										
02/02/2018 11:00:00	220	1.5										
02/02/2018 12:00:00	222	1.6										
02/02/2018 13:00:00	223	2.1										
02/02/2018 14:00:00	335	0.9										
02/02/2018 15:00:00	344	0.9										
02/02/2018 16:00:00	27	3.3										
02/02/2018 17:00:00	47	3.1										
02/02/2018 18:00:00	47	2.5										
02/02/2018 19:00:00	57	1.9										
