Fine validità (UTC)	Pressione atmosferica istantanea al livello della stazione a 2 m dal suolo (PA)	Irradianza globale visibile media oraria - componente dall'alto (W/M**2)	Precipitazione cumulata su 1 ora (KG/M**2)	Umidita' relativa dell'aria istantanea a 2 m dal suolo (%)	Temperatura dell'aria istantanea a 2 m dal suolo (°C)
24/02/2017 16:00:00	99740	49	0	94	8
24/02/2017 17:00:00	99770	19	0	94	8.3
24/02/2017 18:00:00	99880	-3	0.2	96	8.1
24/02/2017 19:00:00	99910	-1	1.4	98	8
24/02/2017 20:00:00	100020	2	1.2	99	7.9
24/02/2017 21:00:00	100120	0	2.6	100	7.9
24/02/2017 22:00:00	100240	0	2.8	100	8.1
24/02/2017 23:00:00	100380	0	1.6	96	7.5
25/02/2017 00:00:00	100600	-2	0.4	92	6.5
25/02/2017 01:00:00	100730	0	0	88	6
25/02/2017 02:00:00	100790	-1	0	91	5.8
25/02/2017 03:00:00	100810	-4	0.2	87	6
25/02/2017 04:00:00	100900	0	0	88	5.7
25/02/2017 05:00:00	100990	-3	0	90	5.6
25/02/2017 06:00:00	101050	1	0	91	5.6
25/02/2017 07:00:00	101120	39	0	91	6
25/02/2017 08:00:00	101250	228	0	86	7
25/02/2017 09:00:00	101320	370	0	70	8.4
25/02/2017 10:00:00	101350	506	0	58	9.1
25/02/2017 11:00:00	101340	591	0	47	10.6
25/02/2017 12:00:00	101280	593	0	35	11.4
25/02/2017 13:00:00	101230	554	0	32	11.9
25/02/2017 14:00:00	101230	462	0	30	11.7
25/02/2017 15:00:00	101240	328	0	28	11.6
25/02/2017 16:00:00	101250	165	0	30	11.4
25/02/2017 17:00:00	101280	34	0	35	10.4
25/02/2017 18:00:00	101350	-1	0	37	9.7
25/02/2017 19:00:00	101380	-3	0	50	8
25/02/2017 20:00:00	101410	-6	0	53	6.3
25/02/2017 21:00:00	101420	-5	0	53	5.8
25/02/2017 22:00:00	101420	-1	0	55	5.4
25/02/2017 23:00:00	101420	-3	0	58	4.6
26/02/2017 00:00:00	101420	-4	0	57	4.5
26/02/2017 01:00:00	101390	-2	0	58	4.1
26/02/2017 02:00:00	101340	-7	0	59	3.7
26/02/2017 03:00:00	101300	-8	0	58	3.6
26/02/2017 04:00:00	101300	-7	0	60	3.1
26/02/2017 05:00:00	101270	-4	0	60	3.1
26/02/2017 06:00:00	101270	0	0	60	3.1
26/02/2017 07:00:00	101290	84	0	60	3.2
26/02/2017 08:00:00	101250	259	0	49	6.2
26/02/2017 09:00:00	101220	372	0	41	9.7
26/02/2017 10:00:00	101210	515	0	34	11.4
26/02/2017 11:00:00	101140	579	0	33	11.9
26/02/2017 12:00:00	101060	569	0	35	12.1
26/02/2017 13:00:00	100990	523	0	35	12.4
26/02/2017 14:00:00	100940	440	0	31	12.7
26/02/2017 15:00:00	100910	319	0	32	12.9
26/02/2017 16:00:00	100890	163	0	34	12.4
26/02/2017 17:00:00	100920	36	0	37	11.6
26/02/2017 18:00:00	100940	-3	0	51	10.1
26/02/2017 19:00:00	100930	-5	0	56	8.8
26/02/2017 20:00:00	100950	-5	0	58	8.3
26/02/2017 21:00:00	100980	-3	0	59	7.7
26/02/2017 22:00:00	100970	-2	0	61	6.9
26/02/2017 23:00:00	100980	-5	0	63	6.1
27/02/2017 00:00:00	100970	-2	0	64	5
27/02/2017 01:00:00	100970	-4	0	66	4.2
27/02/2017 02:00:00	100930	-11	0	64	4.7
27/02/2017 03:00:00	100890	-9	0	66	4.1
27/02/2017 04:00:00	100890	-8	0	67	3.7
27/02/2017 05:00:00	100900	-11	0	68	3.6
27/02/2017 06:00:00	100920	-4	0	67	3.2
27/02/2017 07:00:00	100940	45	0	64	4
27/02/2017 08:00:00	100950	231	0	55	5.8
27/02/2017 09:00:00	100930	358	0	50	8.1
27/02/2017 10:00:00	100910	498	0	46	9.1
27/02/2017 11:00:00	100850	462	0	42	10.2
27/02/2017 12:00:00	100760	595	0	38	11.5
27/02/2017 13:00:00	100650	529	0	37	12.4
27/02/2017 14:00:00	100630	347	0	39	12.6
27/02/2017 15:00:00	100590	307	0	37	13.1
27/02/2017 16:00:00	100580	104	0	40	12.5
27/02/2017 17:00:00	100550	25	0	43	12.2
27/02/2017 18:00:00	100550	-3	0	45	12
27/02/2017 19:00:00	100530	-7	0	53	11.1
27/02/2017 20:00:00	100480	-2	0	54	10.5
27/02/2017 21:00:00	100440	-5	0	56	10.5
27/02/2017 22:00:00	100420	-2	0	56	11.5
27/02/2017 23:00:00	100350	-1	0	59	11.8
28/02/2017 00:00:00	100310	-1	0	56	12.3
28/02/2017 01:00:00	100250	-2	0	56	12.4
28/02/2017 02:00:00	100110	-5	0	53	12.7
28/02/2017 03:00:00	100040	-4	0	51	12.3
28/02/2017 04:00:00	100000	-6	0	51	12.4
28/02/2017 05:00:00	99970	-2	0	53	12.2
28/02/2017 06:00:00	99930	1	0	50	12.4
28/02/2017 07:00:00	99960	12	0	57	12.4
28/02/2017 08:00:00	99940	24	0	55	12.8
28/02/2017 09:00:00	99880	112	0	50	13.5
28/02/2017 10:00:00	99830	268	0	50	13.9
28/02/2017 11:00:00	99780	129	0	48	14.5
28/02/2017 12:00:00	99650	96	0	46	14.8
28/02/2017 13:00:00	99510	140	0	49	15.1
28/02/2017 14:00:00	99420	145	0	46	15.5
28/02/2017 15:00:00	99310	76	0	45	15.7
28/02/2017 16:00:00	99310	42	0	50	15.1
28/02/2017 17:00:00	99250	26	0	62	13.6
28/02/2017 18:00:00	99160	-3	0	64	13.4
28/02/2017 19:00:00	99030	0	0	45	14.9
28/02/2017 20:00:00	99120	-2	0	49	14.3
28/02/2017 21:00:00	99160	-1	0	51	13.9
28/02/2017 22:00:00	99150	-2	0	50	13.9
28/02/2017 23:00:00	99100	-2	0	47	13.8
01/03/2017 00:00:00	99110	-1	0	47	13.3
