Fine validità (UTC)	Pressione atmosferica istantanea al livello della stazione a 2 m dal suolo (PA)	Irradianza globale visibile media oraria - componente dall'alto (W/M**2)	Precipitazione cumulata su 1 ora (KG/M**2)	Umidita' relativa dell'aria istantanea a 2 m dal suolo (%)	Temperatura dell'aria istantanea a 2 m dal suolo (°C)
13/01/2018 16:00:00	101260	20	0	77	7.5
13/01/2018 17:00:00	101250	-2	0	80	7.1
13/01/2018 18:00:00	101260	-1	0	81	6.9
13/01/2018 19:00:00	101260	0	0	82	6.3
13/01/2018 20:00:00	101250	0	0	81	6.7
13/01/2018 21:00:00	101270	0	0	80	6.6
13/01/2018 22:00:00	101250	0	0	78	6.9
13/01/2018 23:00:00	101240	-1	0	76	6.7
14/01/2018 00:00:00	101200	2	0	82	6
14/01/2018 01:00:00	101200	-4	0	89	4.9
14/01/2018 02:00:00	101180	-11	0	86	5.3
14/01/2018 03:00:00	101160	-13	0	87	5.1
14/01/2018 04:00:00	101150	-2	0	89	4.2
14/01/2018 05:00:00	101160	0	0	92	3.4
14/01/2018 06:00:00	101190	-3	0	93	3
14/01/2018 07:00:00	101220	1	0	93	2.9
14/01/2018 08:00:00	101260	38	0	93	3.3
14/01/2018 09:00:00	101290	124	0	86	4.8
14/01/2018 10:00:00	101320	284	0	77	6.2
14/01/2018 11:00:00	101300	293	0	72	6.7
14/01/2018 12:00:00	101250	241	0	74	6.7
14/01/2018 13:00:00	101230	126	0	77	6.7
14/01/2018 14:00:00	101230	140	0	76	6.9
14/01/2018 15:00:00	101240	93	0	77	6.9
14/01/2018 16:00:00	101240	23	0	79	6.6
14/01/2018 17:00:00	101290	-1	0	83	5.9
14/01/2018 18:00:00	101320	-2	0	86	5.3
14/01/2018 19:00:00	101360	-2	0	88	4.4
14/01/2018 20:00:00	101410	-2	0	88	4.5
14/01/2018 21:00:00	101460	-4	0	90	4.1
14/01/2018 22:00:00	101500	0	0	91	3.6
14/01/2018 23:00:00	101510	-2	0	91	3.2
15/01/2018 00:00:00	101530	-1	0	93	2.2
15/01/2018 01:00:00	101510	-1	0	95	1.3
15/01/2018 02:00:00	101500	-7	0	96	1.1
15/01/2018 03:00:00	101470	-10	0	97	0.6
15/01/2018 04:00:00	101470	-7	0	98	-0.2
15/01/2018 05:00:00	101460	-6	0	99	0.1
15/01/2018 06:00:00	101470	0	0	95	0.7
15/01/2018 07:00:00	101500	2	0	97	0.1
15/01/2018 08:00:00	101540	58	0	92	1.2
15/01/2018 09:00:00	101560	130	0	88	2.3
15/01/2018 10:00:00	101600	134	0	89	2.6
15/01/2018 11:00:00	101540	128	0	89	3.2
15/01/2018 12:00:00	101450	152	0	86	4.1
15/01/2018 13:00:00	101340	186	0	83	4.6
15/01/2018 14:00:00	101290	111	0	88	4.3
15/01/2018 15:00:00	101270	53	0	90	4.3
15/01/2018 16:00:00	101250	15	0	91	4.1
15/01/2018 17:00:00	101180	-1	0	90	4.4
15/01/2018 18:00:00	101100	1	0	88	4.7
15/01/2018 19:00:00	101020	-1	0	87	4.9
15/01/2018 20:00:00	100990	0	0	90	4.6
15/01/2018 21:00:00	100950	0	0	90	4.4
15/01/2018 22:00:00	100910	-1	0	91	4.2
15/01/2018 23:00:00	100920	0	0	95	3.8
16/01/2018 00:00:00	100760	0	0	97	3.5
16/01/2018 01:00:00	100600	0	0	94	3.9
16/01/2018 02:00:00	100530	-8	0	95	3.8
16/01/2018 03:00:00	100480	-10	0	96	3.6
16/01/2018 04:00:00	100430	-6	0	97	3.6
16/01/2018 05:00:00	100360	2	0	98	3.5
16/01/2018 06:00:00	100350	0	0	98	3.5
16/01/2018 07:00:00	100290	1	0	97	3.4
16/01/2018 08:00:00	100270	9	0	96	3.6
16/01/2018 09:00:00	100270	28	0	96	3.4
16/01/2018 10:00:00	100220	38	0	96	3.6
16/01/2018 11:00:00	100140	67	0	94	4
16/01/2018 12:00:00	100020	87	0	91	4.3
16/01/2018 13:00:00	99950	87	0	89	4.9
16/01/2018 14:00:00	99850	67	0	90	4.8
16/01/2018 15:00:00	99810	51	0	90	4.9
16/01/2018 16:00:00	99780	10	0	92	4.4
16/01/2018 17:00:00	99740	0	0	93	4.3
16/01/2018 18:00:00	99650	0	0	94	4.1
16/01/2018 19:00:00	99620	0	0	94	3.7
16/01/2018 20:00:00	99560	0	0	91	4.2
16/01/2018 21:00:00	99540	0	0	96	3
16/01/2018 22:00:00	99470	1	0	100	2.6
16/01/2018 23:00:00	99380	-3	0	100	2.8
17/01/2018 00:00:00	99270	0	0	101	2.6
17/01/2018 01:00:00	99180	0	0	101	2.4
17/01/2018 02:00:00	99120	-2	0	102	2.4
17/01/2018 03:00:00	99060	1	0	102	2.3
17/01/2018 04:00:00	99010	1	0	102	2.7
17/01/2018 05:00:00	98990	1	0	102	2.9
17/01/2018 06:00:00	99060	0	0	102	2.6
17/01/2018 07:00:00	99060	0	0	102	2.3
17/01/2018 08:00:00	99090	59	0	100	3.2
17/01/2018 09:00:00	99200	225	0	91	4.6
17/01/2018 10:00:00	99380	79	0	97	2.8
17/01/2018 11:00:00	99360	279	0	86	5
17/01/2018 12:00:00	99280	390	0	35	11.5
17/01/2018 13:00:00	99310	353	0	17	12.8
17/01/2018 14:00:00	99490	260	0	20	12.3
17/01/2018 15:00:00	99650	145	0	25	11.2
17/01/2018 16:00:00	99870	37	0	31	10.1
17/01/2018 17:00:00	100070	1	0	33	9.2
17/01/2018 18:00:00	100200	-2	0	29	8.4
17/01/2018 19:00:00	100330	-3	0	29	7.3
17/01/2018 20:00:00	100400	-8	0	29	7.1
17/01/2018 21:00:00	100490	-2	0	26	7.3
17/01/2018 22:00:00	100570	-2	0	22	8
17/01/2018 23:00:00	100630	-2	0	24	8
18/01/2018 00:00:00	100650	-1	0	22	8.3
18/01/2018 01:00:00	100700	-2	0	19	8.3
18/01/2018 02:00:00	100730	-4	0	18	8.4
18/01/2018 03:00:00	100660	-7	0	24	5.9
18/01/2018 04:00:00	100660	-1	0	22	6.3
18/01/2018 05:00:00	100600	-4	0	23	6
18/01/2018 06:00:00	100600	-3	0	19	7
18/01/2018 07:00:00	100650	1	0	21	6.8
18/01/2018 08:00:00	100650	86	0	20	7.9
18/01/2018 09:00:00	100690	210	0	21	9.6
18/01/2018 10:00:00	100640	323	0	27	9.5
18/01/2018 11:00:00	100560	372	0	21	10.5
18/01/2018 12:00:00	100480	351	0	21	11.1
18/01/2018 13:00:00	100370	326	0	21	12
18/01/2018 14:00:00	100360	203	0	25	11.7
18/01/2018 15:00:00	100340	144	0	28	11.3
18/01/2018 16:00:00	100320	53	0	31	10.6
18/01/2018 17:00:00	100220	-2	0	36	10
18/01/2018 18:00:00	100280	-1	0	39	9.3
18/01/2018 19:00:00	100310	-3	0	46	7.3
18/01/2018 20:00:00	100290	-2	0	46	7
18/01/2018 21:00:00	100250	0	0	48	6.6
18/01/2018 22:00:00	100180	-2	0	49	6.2
18/01/2018 23:00:00	100150	-1	0	50	6.1
19/01/2018 00:00:00	100090	-1	0	48	6.5
19/01/2018 01:00:00	100030	-2	0	53	5.9
19/01/2018 02:00:00	100020	-9	0	58	5.3
19/01/2018 03:00:00	100010	-9	0	59	5.2
19/01/2018 04:00:00	99970	-8	0	61	4.7
19/01/2018 05:00:00	99880	-9	0	56	6.1
19/01/2018 06:00:00	99900	-4	0	63	4.6
19/01/2018 07:00:00	99890	2	0	56	6.5
19/01/2018 08:00:00	99940	57	0	62	5.2
19/01/2018 09:00:00	99910	171	0	61	5.5
19/01/2018 10:00:00	99980	240	0	56	6.1
19/01/2018 11:00:00	99960	287	0	52	7.8
19/01/2018 12:00:00	99930	255	0	50	8.8
19/01/2018 13:00:00	99920	298	0	48	9.6
19/01/2018 14:00:00	99960	225	0	49	10.2
19/01/2018 15:00:00	99970	159	0	49	10.1
19/01/2018 16:00:00	100040	37	0	52	9.5
19/01/2018 17:00:00	100130	-1	0	54	9.2
19/01/2018 18:00:00	100170	-1	0	60	7.5
19/01/2018 19:00:00	100190	0	0	61	7.1
19/01/2018 20:00:00	100210	0	0	64	6.7
19/01/2018 21:00:00	100260	-2	0	67	6.1
19/01/2018 22:00:00	100290	-3	0	69	5.9
19/01/2018 23:00:00	100300	-1	0	80	4.8
20/01/2018 00:00:00	100280	-1	0	84	4.3
20/01/2018 01:00:00	100330	-2	0	81	4.8
20/01/2018 02:00:00	100370	-11	0	87	3.7
20/01/2018 03:00:00	100330	-7	0	87	3.7
20/01/2018 04:00:00	100350	-11	0	86	4.1
20/01/2018 05:00:00	100400	-10	0	89	3
20/01/2018 06:00:00	100420	-8	0	88	2.7
20/01/2018 07:00:00	100530	-2	0	89	2.3
20/01/2018 08:00:00	100550	62	0	82	3.3
20/01/2018 09:00:00	100540	179	0	71	5.2
20/01/2018 10:00:00	100520	303	0	63	7.2
20/01/2018 11:00:00	100480	363	0	58	8.3
20/01/2018 12:00:00	100360	363	0	48	9.4
20/01/2018 13:00:00	100260	363	0	49	9.9
20/01/2018 14:00:00	100190	253	0	50	9.4
20/01/2018 15:00:00	100140	130	0	47	9.2
20/01/2018 16:00:00	100050	14	0	54	8.6
20/01/2018 17:00:00	100000	-3	0	58	8.2
20/01/2018 18:00:00	99910	-2	0	61	7.2
20/01/2018 19:00:00	99830	-2	0	64	6.2
20/01/2018 20:00:00	99720	-1	0	67	5.2
20/01/2018 21:00:00	99660	-1	0	66	5
20/01/2018 22:00:00	99670	-1	0	70	3.9
20/01/2018 23:00:00	99500	-4	0	72	3.9
21/01/2018 00:00:00	99460	-2	0	79	3.9
21/01/2018 01:00:00	99400	-2	0	83	3.3
21/01/2018 02:00:00	99400	-6	0	81	3.8
21/01/2018 03:00:00	99450	-8	0	82	3.1
21/01/2018 04:00:00	99470	-5	0	84	3.3
21/01/2018 05:00:00	99470	-8	0	85	3.5
21/01/2018 06:00:00	99520	-4	0	84	3.7
21/01/2018 07:00:00	99620	4	0	86	2.5
21/01/2018 08:00:00	99730	62	0	80	3.9
21/01/2018 09:00:00	99760	180	0	75	5.1
21/01/2018 10:00:00	99770	301	0	64	6.7
21/01/2018 11:00:00	99740	376	0	56	8.5
21/01/2018 12:00:00	99700	391	0	43	10.4
21/01/2018 13:00:00	99720	353	0	39	11.7
21/01/2018 14:00:00	99810	250	0	42	11.6
21/01/2018 15:00:00	99910	167	0	44	11.4
21/01/2018 16:00:00	99990	55	0	46	11
21/01/2018 17:00:00	100090	-4	0	52	9.7
21/01/2018 18:00:00	100230	-1	0	53	9.5
21/01/2018 19:00:00	100350	-4	0	56	8.3
21/01/2018 20:00:00	100450	0	0	59	7.9
21/01/2018 21:00:00	100510	0	0	59	7.8
21/01/2018 22:00:00	100530	-1	0	53	8
21/01/2018 23:00:00	100570	-3	0	57	6.9
22/01/2018 00:00:00	100580	1	0	48	7.8
22/01/2018 01:00:00	100580	-1	0	53	7
22/01/2018 02:00:00	100550	-9	0	54	6.7
22/01/2018 03:00:00	100530	-12	0	61	5.2
22/01/2018 04:00:00	100550	-13	0	67	3.6
22/01/2018 05:00:00	100580	-11	0	70	2.7
22/01/2018 06:00:00	100620	-2	0	70	2
22/01/2018 07:00:00	100650	2	0	68	2.6
22/01/2018 08:00:00	100700	76	0	64	2.9
22/01/2018 09:00:00	100710	208	0	63	4
22/01/2018 10:00:00	100760	318	0	65	5.4
22/01/2018 11:00:00	100710	308	0	65	6.1
22/01/2018 12:00:00	100680	269	0	61	6.6
22/01/2018 13:00:00	100600	226	0	58	6.9
22/01/2018 14:00:00	100500	163	0	58	7.3
22/01/2018 15:00:00	100400	109	0	56	7.7
22/01/2018 16:00:00	100410	19	0	57	7.3
22/01/2018 17:00:00	100510	0	0	59	7
22/01/2018 18:00:00	100470	-1	0	62	6.2
22/01/2018 19:00:00	100570	-1	0	65	5.7
22/01/2018 20:00:00	100560	-1	0	63	5.9
22/01/2018 21:00:00	100580	-1	0	65	5.8
22/01/2018 22:00:00	100590	-3	0	66	4.9
22/01/2018 23:00:00	100660	-2	0	66	4.6
23/01/2018 00:00:00	100680	0	0	67	3.9
23/01/2018 01:00:00	100760	-1	0	67	3.6
23/01/2018 02:00:00	100850	-8	0	67	3.6
23/01/2018 03:00:00	100860	-7	0	67	3.3
23/01/2018 04:00:00	100870	-4	0	68	2.8
23/01/2018 05:00:00	100880	-6	0	70	2.1
23/01/2018 06:00:00	101070	-4	0	69	2.4
23/01/2018 07:00:00	101170	5	0	69	2.2
23/01/2018 08:00:00	101170	81	0	66	3.3
23/01/2018 09:00:00	101300	211	0	58	5.8
23/01/2018 10:00:00	101380	319	0	55	6.8
23/01/2018 11:00:00	101430	376	0	50	8.3
23/01/2018 12:00:00	101450	386	0	50	9.4
23/01/2018 13:00:00	101430	348	0	49	10.1
23/01/2018 14:00:00	101470	258	0	51	10.3
23/01/2018 15:00:00	101560	180	0	56	10.2
23/01/2018 16:00:00	101610	72	0	61	10
23/01/2018 17:00:00	101730	0	0	67	9.4
23/01/2018 18:00:00	101800	-1	0	83	8.4
23/01/2018 19:00:00	101880	-3	0	87	7.7
23/01/2018 20:00:00	101930	-2	0	89	7.5
23/01/2018 21:00:00	101990	0	0	88	7.4
23/01/2018 22:00:00	102050	0	0	83	7.5
23/01/2018 23:00:00	102080	0	0	86	7.6
24/01/2018 00:00:00	102100	1	0	83	7.4
24/01/2018 01:00:00	102100	0	0	86	6
24/01/2018 02:00:00	102140	-7	0	84	5.7
24/01/2018 03:00:00	102160	-5	0	82	5.6
24/01/2018 04:00:00	102150	-4	0	81	5.6
24/01/2018 05:00:00	102190	-7	0	80	5.9
24/01/2018 06:00:00	102230	0	0	80	6.1
24/01/2018 07:00:00	102240	4	0	81	5.7
24/01/2018 08:00:00	102270	41	0	80	5.9
24/01/2018 09:00:00	102330	120	0	75	7.2
24/01/2018 10:00:00	102380	189	0	72	7.8
24/01/2018 11:00:00	102320	280	0	66	9
24/01/2018 12:00:00	102270	314	0	65	9.3
24/01/2018 13:00:00	102220	201	0	64	9.6
24/01/2018 14:00:00	102150	191	0	62	9.9
24/01/2018 15:00:00	102130	137	0	63	9.5
24/01/2018 16:00:00	102130	42	0	66	8.8
24/01/2018 17:00:00	102150	-2	0	68	8.5
24/01/2018 18:00:00	102170	-4	0	78	6.3
24/01/2018 19:00:00	102190	-3	0	81	5.6
24/01/2018 20:00:00	102160	-2	0	83	5.2
24/01/2018 21:00:00	102160	-1	0	83	5.1
24/01/2018 22:00:00	102110	-2	0	83	5
24/01/2018 23:00:00	102080	-5	0	85	4.3
25/01/2018 00:00:00	102030	-1	0	85	4
25/01/2018 01:00:00	101990	-2	0	85	3.8
25/01/2018 02:00:00	101970	-4	0	85	3.8
25/01/2018 03:00:00	101910	-7	0	86	3.7
25/01/2018 04:00:00	101890	-8	0	88	3.2
25/01/2018 05:00:00	101880	-9	0	88	3.3
25/01/2018 06:00:00	101870	-1	0	87	3.3
25/01/2018 07:00:00	101870	4	0	88	3.2
25/01/2018 08:00:00	101870	70	0	84	4.4
25/01/2018 09:00:00	101840	200	0	71	7.4
25/01/2018 10:00:00	101850	311	0	70	7.9
25/01/2018 11:00:00	101780	380	0	69	8.2
25/01/2018 12:00:00	101730	383	0	63	9.9
25/01/2018 13:00:00	101630	339	0	62	10.2
25/01/2018 14:00:00	101590	229	0	62	10.6
25/01/2018 15:00:00	101550	152	0	67	9.9
25/01/2018 16:00:00	101530	42	0	71	9.5
25/01/2018 17:00:00	101520	0	0	75	9
25/01/2018 18:00:00	101520	-3	0	78	8.7
25/01/2018 19:00:00	101500	0	0	81	8.1
25/01/2018 20:00:00	101470	0	0	85	7.6
25/01/2018 21:00:00	101460	0	0	86	6.2
25/01/2018 22:00:00	101470	0	0	90	4.9
25/01/2018 23:00:00	101460	0	0	92	5.1
26/01/2018 00:00:00	101410	1	0	88	6
26/01/2018 01:00:00	101380	0	0	91	6.2
26/01/2018 02:00:00	101340	-5	0	88	5.9
26/01/2018 03:00:00	101300	-12	0	90	5.4
26/01/2018 04:00:00	101300	-9	0	92	5.7
26/01/2018 05:00:00	101290	-7	0	93	5.4
26/01/2018 06:00:00	101300	-1	0	95	5
26/01/2018 07:00:00	101330	0	0	96	5.5
26/01/2018 08:00:00	101340	27	0	97	6
26/01/2018 09:00:00	101370	49	0	97	5.8
26/01/2018 10:00:00	101390	102	0	93	6.6
26/01/2018 11:00:00	101390	126	0	92	6.9
26/01/2018 12:00:00	101370	144	0	91	7.1
26/01/2018 13:00:00	101350	112	0	89	7.5
26/01/2018 14:00:00	101360	107	0	88	7.8
26/01/2018 15:00:00	101410	50	0	89	7.7
26/01/2018 16:00:00	101440	23	0	88	7.8
26/01/2018 17:00:00	101450	1	0.2	91	8
26/01/2018 18:00:00	101460	1	0	90	8
26/01/2018 19:00:00	101490	0	0	86	8.3
26/01/2018 20:00:00	101500	2	0	88	8.2
26/01/2018 21:00:00	101530	2	0	89	8
26/01/2018 22:00:00	101550	0	0	90	7.6
26/01/2018 23:00:00	101610	0	0	91	7.6
27/01/2018 00:00:00	101640	0	0	94	7.2
27/01/2018 01:00:00	101650	0	0	96	7
27/01/2018 02:00:00	101680	-7	0	96	7.1
27/01/2018 03:00:00	101690	-6	0	99	6.7
27/01/2018 04:00:00	101720	-5	0	95	7.2
27/01/2018 05:00:00	101800	1	0	94	7.2
27/01/2018 06:00:00	101860	1	0	95	7
27/01/2018 07:00:00	101950	1	0	95	7.2
27/01/2018 08:00:00	102040	18	0	95	7.3
27/01/2018 09:00:00	102100	54	0	95	7.4
27/01/2018 10:00:00	102170	85	0	93	7.6
27/01/2018 11:00:00	102180	95	0	90	8
27/01/2018 12:00:00	102220	96	0	89	8.1
27/01/2018 13:00:00	102190	155	0	84	9
27/01/2018 14:00:00	102200	150	0	78	9.5
27/01/2018 15:00:00	102220	89	0	79	9.5
27/01/2018 16:00:00	102260	32	0	80	9.4
27/01/2018 17:00:00	102340	2	0	79	9.5
27/01/2018 18:00:00	102390	0	0	82	9.1
27/01/2018 19:00:00	102430	-1	0	82	9.1
27/01/2018 20:00:00	102420	0	0	82	9.1
27/01/2018 21:00:00	102470	-2	0	84	8.8
27/01/2018 22:00:00	102510	-2	0	87	8.1
27/01/2018 23:00:00	102540	-1	0	89	7.5
28/01/2018 00:00:00	102540	-2	0	89	7.7
28/01/2018 01:00:00	102540	-4	0	88	7.9
28/01/2018 02:00:00	102520	-6	0	87	7.9
28/01/2018 03:00:00	102490	-3	0	87	7.9
28/01/2018 04:00:00	102480	-1	0	88	7.4
28/01/2018 05:00:00	102500	-1	0	90	7
28/01/2018 06:00:00	102580	0	0	91	6.6
28/01/2018 07:00:00	102610	2	0	91	6.7
28/01/2018 08:00:00	102660	24	0	89	7.3
28/01/2018 09:00:00	102680	63	0	87	7.9
28/01/2018 10:00:00	102700	118	0	82	9
28/01/2018 11:00:00	102680	168	0	80	9.3
28/01/2018 12:00:00	102620	390	0	72	10.9
28/01/2018 13:00:00	102560	376	0	66	12.1
28/01/2018 14:00:00	102500	267	0	61	13.1
28/01/2018 15:00:00	102480	159	0	61	13.1
28/01/2018 16:00:00	102470	46	0	65	12.2
28/01/2018 17:00:00	102470	-1	0	73	11.1
28/01/2018 18:00:00	102500	-2	0	77	10.2
28/01/2018 19:00:00	102510	-3	0	80	9.4
28/01/2018 20:00:00	102500	0	0	87	7.4
28/01/2018 21:00:00	102500	-2	0	86	7.5
28/01/2018 22:00:00	102540	-2	0	86	7.3
28/01/2018 23:00:00	102520	-4	0	86	6.8
29/01/2018 00:00:00	102490	0	0	87	6.5
29/01/2018 01:00:00	102480	-1	0	89	6
29/01/2018 02:00:00	102460	-7	0	89	6
29/01/2018 03:00:00	102410	-9	0	90	5.6
29/01/2018 04:00:00	102390	-10	0	90	5.4
29/01/2018 05:00:00	102360	-1	0	91	4.8
29/01/2018 06:00:00	102380	-5	0	89	5.2
29/01/2018 07:00:00	102400	7	0	91	3.9
29/01/2018 08:00:00	102390	94	0	84	4.9
29/01/2018 09:00:00	102410	238	0	83	5.3
29/01/2018 10:00:00	102430	344	0	80	6.4
29/01/2018 11:00:00	102380	406	0	73	8.2
29/01/2018 12:00:00	102280	417	0	72	9.4
29/01/2018 13:00:00	102200	377	0	75	9.7
29/01/2018 14:00:00	102130	284	0	70	10.7
29/01/2018 15:00:00	102080	163	0	70	11.2
29/01/2018 16:00:00	102050	51	0	75	10.2
29/01/2018 17:00:00	102060	2	0	87	7.9
29/01/2018 18:00:00	102030	0	0	90	7.5
29/01/2018 19:00:00	102040	0	0	93	5.6
29/01/2018 20:00:00	102060	0	0	98	4.9
29/01/2018 21:00:00	102060	0	0	99	4.3
29/01/2018 22:00:00	102060	0	0	100	3.7
29/01/2018 23:00:00	102050	0	0	101	3
30/01/2018 00:00:00	102010	-1	0	102	3.4
30/01/2018 01:00:00	101970	0	0	102	3.2
30/01/2018 02:00:00	101930	-7	0	102	3.1
30/01/2018 03:00:00	101900	-11	0	102	2.5
30/01/2018 04:00:00	101880	-9	0	102	2.3
30/01/2018 05:00:00	101880	-9	0	102	2.1
30/01/2018 06:00:00	101900	-2	0	102	2
30/01/2018 07:00:00	101930	1	0	103	1.4
30/01/2018 08:00:00	101980	36	0	102	2
30/01/2018 09:00:00	102030	109	0	102	2.4
30/01/2018 10:00:00	102080	154	0	102	3.4
30/01/2018 11:00:00	102060	255	0	102	3.8
30/01/2018 12:00:00	101990	402	0	98	4.5
30/01/2018 13:00:00	101930	320	0	97	4.7
30/01/2018 14:00:00	101910	131	0	100	4.6
30/01/2018 15:00:00	101900	58	0	101	4.4
30/01/2018 16:00:00	101880	21	0	101	4.3
30/01/2018 17:00:00	101900	-2	0	102	4.3
30/01/2018 18:00:00	101950	0	0	102	4.1
30/01/2018 19:00:00	101970	0	0	102	3.9
30/01/2018 20:00:00	101980	0	0	102	3.9
30/01/2018 21:00:00	101970	0	0	102	4.1
30/01/2018 22:00:00	101940	2	0	102	4.2
30/01/2018 23:00:00	101900	0	0	102	3.9
31/01/2018 00:00:00	101860	0	0	102	4.4
31/01/2018 01:00:00	101810	-1	0	98	5.1
31/01/2018 02:00:00	101750	-6	0	95	5.3
31/01/2018 03:00:00	101680	-7	0	99	4.6
31/01/2018 04:00:00	101590	-11	0	97	5.1
31/01/2018 05:00:00	101540	-5	0	99	4.6
31/01/2018 06:00:00	101520	0	0	94	5.5
31/01/2018 07:00:00	101510	3	0	93	5.7
31/01/2018 08:00:00	101510	21	0	90	6.7
31/01/2018 09:00:00	101510	45	0	95	5.2
31/01/2018 10:00:00	101510	67	0	94	5.7
31/01/2018 11:00:00	101450	149	0	93	6.2
31/01/2018 12:00:00	101320	184	0	90	6.9
31/01/2018 13:00:00	101240	237	0	85	8.1
31/01/2018 14:00:00	101180	115	0	86	8
31/01/2018 15:00:00	101120	55	0	88	7.6
31/01/2018 16:00:00	101040	17	0	90	7.3
31/01/2018 17:00:00	101010	2	0	90	7.4
31/01/2018 18:00:00	100970	-1	0	92	7.4
31/01/2018 19:00:00	100900	-4	0	92	7.2
31/01/2018 20:00:00	100810	-4	0	92	7.2
31/01/2018 21:00:00	100770	0	0	94	6.8
31/01/2018 22:00:00	100710	-2	0	94	6.7
31/01/2018 23:00:00	100620	0	0	94	6.6
01/02/2018 00:00:00	100510	0	0	96	6.7
01/02/2018 01:00:00	100400	1	0	97	6.5
01/02/2018 02:00:00	100300	-3	0	99	6
01/02/2018 03:00:00	100170	-2	0	100	5.9
01/02/2018 04:00:00	100060	-1	0	101	6.1
01/02/2018 05:00:00	99980	-1	0	101	5.8
01/02/2018 06:00:00	99890	-1	0	101	5
01/02/2018 07:00:00	99820	8	0	84	7.4
01/02/2018 08:00:00	99810	46	0	55	12
01/02/2018 09:00:00	99780	64	0	56	12
01/02/2018 10:00:00	99730	78	0	61	11.7
01/02/2018 11:00:00	99660	159	0	56	12.7
01/02/2018 12:00:00	99590	185	0	61	12.4
01/02/2018 13:00:00	99500	157	0	67	11.7
01/02/2018 14:00:00	99460	135	0	64	11.9
01/02/2018 15:00:00	99420	68	0	60	12.1
01/02/2018 16:00:00	99390	27	0	60	11.7
01/02/2018 17:00:00	99380	5	0	61	11.4
01/02/2018 18:00:00	99400	1	0	61	11.5
01/02/2018 19:00:00	99410	-4	0	62	11.4
01/02/2018 20:00:00	99430	-2	0	66	11.1
01/02/2018 21:00:00	99440	-1	0	68	10.9
01/02/2018 22:00:00	99460	0	0	69	10.3
01/02/2018 23:00:00	99480	0	0	71	10.1
02/02/2018 00:00:00	99450	-1	0	75	9.2
02/02/2018 01:00:00	99430	-2	0	77	8.9
02/02/2018 02:00:00	99460	-7	0	84	7.8
02/02/2018 03:00:00	99430	-11	0	91	7.6
02/02/2018 04:00:00	99410	-4	0	97	7
02/02/2018 05:00:00	99400	1	0.2	99	6.6
02/02/2018 06:00:00	99410	0	2.8	100	6.8
02/02/2018 07:00:00	99470	0	3.4	100	6.8
02/02/2018 08:00:00	99550	8	3	100	6.8
02/02/2018 09:00:00	99600	38	1.2	100	7
02/02/2018 10:00:00	99640	110	0.4	92	7.3
02/02/2018 11:00:00	99640	129	0	88	7.6
02/02/2018 12:00:00	99560	163	0.2	85	7.8
02/02/2018 13:00:00	99520	115	0	82	7.9
02/02/2018 14:00:00	99550	48	0.6	86	7.7
02/02/2018 15:00:00	99540	28	0.8	91	7.3
02/02/2018 16:00:00	99570	8	1.4	95	6.2
02/02/2018 17:00:00	99560	0	1.4	98	5
02/02/2018 18:00:00	99590	0	1.6	97	4.8
02/02/2018 19:00:00	99600	0	2	97	5
02/02/2018 20:00:00	99560	0	2.4	95	4.9
02/02/2018 21:00:00	99550	0	3.2	93	4.7
02/02/2018 22:00:00	99540	0	2.2	95	2.8
02/02/2018 23:00:00	99470	0	1.4	96	2.5
03/02/2018 00:00:00	99320	-1	1.4	98	2.7
03/02/2018 01:00:00	99260	1	2.2	98	2.4
03/02/2018 02:00:00	99180	-4	5.4	99	1.3
03/02/2018 03:00:00	99030	1	2.8	100	2.4
03/02/2018 04:00:00	98930	1	0.6	97	4
03/02/2018 05:00:00	99020	2	2.4	99	3.3
03/02/2018 06:00:00	99050	-1	3.4	100	2.4
03/02/2018 07:00:00	99130	2	2.2	100	0.8
03/02/2018 08:00:00	99180	12	0.4	102	0.2
03/02/2018 09:00:00	99260	25	1.4	103	0.7
03/02/2018 10:00:00	99340	35	3.6	103	1.5
03/02/2018 11:00:00	99370	83	3.4	102	1.9
03/02/2018 12:00:00	99420	178	2.2	102	1.7
03/02/2018 13:00:00	99460	143	1.6	98	2.8
03/02/2018 14:00:00	99480	84	1.2	97	2.5
03/02/2018 15:00:00	99520	53	1.2	97	2.6
03/02/2018 16:00:00	99560	27	0.6	97	2.8
03/02/2018 17:00:00	99620	3	0.2	95	3
03/02/2018 18:00:00	99680	0	0.2	94	2.9
03/02/2018 19:00:00	99740	-1	0.2	94	2.6
03/02/2018 20:00:00	99740	-1	0	92	2.7
03/02/2018 21:00:00	99790	0	0	87	3.5
03/02/2018 22:00:00	99880	-3	0	90	2.9
03/02/2018 23:00:00	99910	-1	0	87	3.3
04/02/2018 00:00:00	99960	-1	0	86	3
04/02/2018 01:00:00	100020	-2	0	85	3
04/02/2018 02:00:00	100040	-2	0	86	2.7
04/02/2018 03:00:00	100090	0	0	81	3.3
04/02/2018 04:00:00	100150	-3	0	79	3.3
04/02/2018 05:00:00	100210	-5	0	85	2.3
04/02/2018 06:00:00	100270	0	0	89	2.2
04/02/2018 07:00:00	100360	17	0	81	2.8
04/02/2018 08:00:00	100430	120	0	87	3.2
04/02/2018 09:00:00	100490	278	0	77	4.4
04/02/2018 10:00:00	100540	398	0	64	5.8
04/02/2018 11:00:00	100570	463	0	65	6.6
04/02/2018 12:00:00	100600	483	0	59	7.8
04/02/2018 13:00:00	100600	197	0	62	7.7
