"Year" "Month" "Day" "Hour" "wndSpeed" "wndDir"
2018 1 17 16 4.023 315
2018 1 17 17 4.023 292.5
2018 1 17 18 3.129 270
2018 1 17 19 2.682 270
2018 1 17 20 1.788 270
2018 1 17 21 1.788 270
2018 1 17 22 2.235 270
2018 1 17 23 2.235 247.5
2018 1 18 0 1.788 270
2018 1 18 1 1.788 247.5
2018 1 18 2 1.788 247.5
2018 1 18 3 1.341 225
2018 1 18 4 1.788 202.5
2018 1 18 5 1.788 202.5
2018 1 18 6 2.235 180
2018 1 18 7 1.788 180
2018 1 18 8 2.682 202.5
2018 1 18 9 1.788 202.5
2018 1 18 10 1.341 225
2018 1 18 11 1.341 337.5
2018 1 18 12 1.341 292.5
2018 1 18 13 1.341 337.5
2018 1 18 14 0.447 337.5
2018 1 18 15 1.341 337.5
2018 1 18 16 1.341 337.5
2018 1 18 17 0.894 337.5
2018 1 18 18 0 337.5
2018 1 18 19 0 337.5
2018 1 18 20 0 337.5
2018 1 18 21 0.447 315
2018 1 18 22 0 270
2018 1 18 23 0.447 202.5
2018 1 19 0 0 202.5
2018 1 19 1 0 202.5
2018 1 19 2 0 202.5
2018 1 19 4 0 202.5
2018 1 19 5 0 247.5
2018 1 19 6 0.447 157.5
2018 1 19 7 0 157.5
2018 1 19 8 0 157.5
2018 1 19 9 0.447 337.5
2018 1 19 10 0.447 22.5
2018 1 19 11 0.894 337.5
2018 1 19 12 1.341 315
2018 1 19 13 0.894 337.5
2018 1 19 14 0.894 337.5
2018 1 19 15 1.341 292.5
2018 1 19 16 0.894 337.5
2018 1 19 17 0.894 337.5
2018 1 19 18 0.447 337.5
2018 1 19 19 0.447 202.5
2018 1 19 20 0.447 270
2018 1 19 21 0 270
2018 1 19 22 0 270
2018 1 19 23 0 270
2018 1 20 0 0 270
2018 1 20 1 0.447 135
2018 1 20 2 0 112.5
2018 1 20 3 0 112.5
2018 1 20 4 0 135
2018 1 20 5 0 112.5
2018 1 20 6 0.447 112.5
2018 1 20 7 0.447 247.5
2018 1 20 8 0.894 315
2018 1 20 9 1.788 247.5
2018 1 20 10 1.788 247.5
2018 1 20 23 1.341 292.5
2018 1 21 0 0.894 337.5
2018 1 21 1 0.894 292.5
2018 1 21 2 0 270
2018 1 21 3 0.447 292.5
2018 1 21 4 1.341 315
2018 1 21 5 1.788 270
2018 1 21 6 1.788 270
2018 1 21 7 0.894 292.5
2018 1 21 8 0.894 292.5
2018 1 21 9 0.894 270
2018 1 21 10 1.788 270
2018 1 21 11 2.235 270
2018 1 21 12 1.788 292.5
2018 1 21 13 2.235 315
2018 1 21 14 1.788 315
2018 1 21 15 2.235 337.5
2018 1 21 16 0.894 0
2018 1 21 17 0.894 202.5
2018 1 21 18 0 337.5
2018 1 21 19 0 292.5
2018 1 21 20 0.447 135
2018 1 21 21 0.447 112.5
2018 1 21 22 0.894 90
2018 1 21 23 0.447 90
2018 1 22 0 0.447 90
2018 1 22 1 0.447 90
2018 1 22 2 0.894 90
2018 1 22 3 0.894 90
2018 1 22 4 0.894 90
2018 1 22 5 0.447 90
2018 1 22 6 0 90
2018 1 22 7 0.447 315
2018 1 22 8 0.447 315
2018 1 22 9 0.894 315
2018 1 22 10 1.341 292.5
2018 1 22 11 1.788 292.5
2018 1 22 12 1.788 292.5
2018 1 22 13 1.788 270
2018 1 22 14 1.788 270
2018 1 22 15 1.341 315
2018 1 22 16 0.894 270
2018 1 22 17 0.447 315
2018 1 22 18 0.447 315
2018 1 22 19 0.447 225
2018 1 22 20 0.447 247.5
2018 1 22 21 0.894 270
2018 1 22 22 0.894 247.5
2018 1 22 23 0 225
2018 1 23 0 0.447 225
2018 1 23 1 0.447 225
2018 1 23 2 0.894 225
2018 1 23 3 0.447 247.5
2018 1 23 4 0.894 270
2018 1 23 5 0 247.5
2018 1 23 6 0 225
2018 1 23 7 0.447 202.5
2018 1 23 8 0.447 225
2018 1 23 9 1.341 202.5
2018 1 23 10 0.894 270
2018 1 23 11 0.894 292.5
2018 1 23 12 0.447 292.5
2018 1 23 13 0.894 22.5
2018 1 23 14 1.341 90
2018 1 23 15 2.235 90
2018 1 23 16 2.235 90
2018 1 23 17 2.235 90
2018 1 23 18 0.894 90
2018 1 23 19 1.341 90
2018 1 23 20 0.894 112.5
2018 1 23 21 0.894 90
2018 1 23 22 0.894 90
2018 1 23 23 0.894 90
2018 1 24 0 0.447 112.5
2018 1 24 1 0 112.5
2018 1 24 2 0.447 22.5
2018 1 24 3 0.447 22.5
2018 1 24 4 0.894 247.5
2018 1 24 5 1.341 247.5
2018 1 24 6 0.894 247.5
2018 1 24 7 1.341 270
2018 1 24 8 0.447 247.5
2018 1 24 9 0.894 225
2018 1 24 10 0.894 247.5
2018 1 24 11 1.341 270
2018 1 24 12 1.341 292.5
2018 1 24 13 1.788 292.5
2018 1 24 14 1.341 315
2018 1 24 15 0.894 315
2018 1 24 16 0.447 315
2018 1 24 17 0.447 337.5
2018 1 24 18 0 0
2018 1 24 19 0.447 0
2018 1 24 20 0.447 315
2018 1 24 21 0.447 315
2018 1 24 22 0.447 315
2018 1 24 23 0.894 180
2018 1 25 0 0.894 202.5
2018 1 25 1 0 202.5
2018 1 25 2 0 180
2018 1 25 3 0 180
2018 1 25 4 0 180
2018 1 25 6 0 180
2018 1 25 7 0.447 202.5
2018 1 25 8 0 202.5
2018 1 26 22 0.894 90
2018 1 26 23 0.894 90
2018 1 27 0 1.341 90
2018 1 27 1 0.447 90
2018 1 27 2 0.447 67.5
2018 1 27 3 0.447 67.5
2018 1 27 17 0.894 270
2018 1 27 18 0.447 270
2018 1 27 19 0.447 247.5
2018 1 27 20 0.447 247.5
2018 1 27 21 0.447 292.5
2018 1 27 22 0.447 247.5
2018 1 27 23 0.447 270
2018 1 28 0 0.894 202.5
2018 1 28 1 0.447 202.5
2018 1 28 16 0.447 315
2018 1 28 17 0 0
2018 1 28 18 0.447 45
2018 1 28 19 0 45
2018 1 28 20 0 45
2018 1 28 21 0.447 45
2018 1 28 23 0 45
2018 1 29 0 0 45
2018 1 29 1 0 45
2018 1 29 2 0.447 45
2018 1 29 3 0.447 292.5
2018 1 29 21 0 90
2018 1 29 22 0.894 315
2018 1 29 23 0.447 315
2018 1 30 12 1.341 90
2018 1 30 13 0.894 90
2018 1 30 14 1.341 90
2018 1 30 15 1.788 90
2018 1 30 16 0.894 90
2018 1 30 17 0.894 90
2018 1 30 18 0.894 90
2018 1 30 19 0.447 45
2018 1 30 20 0.447 337.5
2018 1 30 21 0.447 0
2018 1 30 22 0.447 337.5
2018 1 30 23 0.447 337.5
2018 1 31 0 1.341 202.5
2018 1 31 1 0 202.5
2018 2 1 0 0.447 315
2018 2 1 1 0.894 90
2018 2 1 2 1.341 90
2018 2 1 3 0.894 90
2018 2 1 4 0.894 112.5
2018 2 1 5 0.447 112.5
2018 2 1 6 0 90
2018 2 1 7 0.447 337.5
2018 2 1 8 0.447 90
2018 2 1 9 0.894 45
2018 2 1 10 2.682 202.5
2018 2 1 11 2.235 202.5
2018 2 1 12 2.682 157.5
2018 2 1 13 3.576 180
2018 2 1 14 4.023 157.5
2018 2 1 15 4.023 180
2018 2 1 16 3.576 180
2018 2 1 17 3.129 180
2018 2 1 18 3.576 180
2018 2 1 19 1.788 157.5
2018 2 1 20 1.788 157.5
2018 2 1 21 0.894 180
2018 2 1 22 0.894 157.5
2018 2 1 23 0 157.5
2018 2 2 0 0.447 157.5
2018 2 2 1 0 157.5
2018 2 2 2 0.447 180
2018 2 2 17 1.788 0
2018 2 2 18 1.341 22.5
2018 2 2 19 0.447 67.5
2018 2 2 20 0.894 90
2018 2 2 21 0.447 90
2018 2 2 22 0.447 22.5
2018 2 2 23 0.894 180
2018 2 3 0 0.894 202.5
2018 2 3 1 0.894 270
2018 2 3 2 1.788 270
2018 2 3 3 2.682 247.5
2018 2 3 4 1.788 270
2018 2 3 5 2.682 0
2018 2 3 6 1.341 337.5
2018 2 3 22 0.447 202.5
2018 2 3 23 0 202.5
2018 2 4 0 0.894 202.5
2018 2 4 1 0.447 202.5
2018 2 4 2 0.447 157.5
2018 2 4 3 0.447 180
2018 2 4 4 0.447 180
2018 2 4 5 1.341 157.5
2018 2 4 6 0.894 337.5
2018 2 4 7 0 337.5
2018 2 4 8 0.447 337.5
2018 2 4 9 0.447 337.5
2018 2 4 10 0.894 90
2018 2 4 11 1.341 90
2018 2 4 12 1.341 90
2018 2 4 13 1.788 112.5
2018 2 4 14 1.341 90
2018 2 4 15 1.341 112.5
2018 2 4 16 1.341 90
2018 2 4 17 1.341 90
2018 2 4 18 1.788 90
2018 2 4 19 2.235 90
2018 2 4 20 1.788 90
2018 2 4 21 1.341 90
2018 2 4 22 1.341 112.5
2018 2 4 23 0.447 90
2018 2 5 12 0.894 112.5
2018 2 5 13 2.235 90
2018 2 5 14 2.235 90
2018 2 5 15 2.235 90
2018 2 5 16 1.788 90
2018 2 5 17 1.341 90
2018 2 5 18 0.894 90
2018 2 5 19 0.447 90
2018 2 5 20 0.894 45
2018 2 5 21 1.341 90
2018 2 5 22 0.447 90
2018 2 5 23 0 90
2018 2 6 23 2.235 270
2018 2 7 19 0.447 225
2018 2 7 20 0.894 202.5
2018 2 7 21 1.341 202.5
2018 2 7 22 0.447 202.5
2018 2 7 23 0.447 270
2018 2 8 0 0.894 202.5
2018 2 8 1 1.341 202.5
2018 2 8 23 0.894 180
2018 2 9 0 1.341 225
2018 2 9 1 1.341 225
2018 2 9 2 1.341 202.5
2018 2 9 3 0.894 247.5
2018 2 9 4 0.894 270
2018 2 9 5 0.447 292.5
2018 2 9 6 0.447 270
2018 2 9 7 0.447 292.5
2018 2 9 8 0 292.5
2018 2 9 22 0 90
2018 2 9 23 0 90
2018 2 10 0 0 90
2018 2 10 1 0.447 90
2018 2 10 2 0 90
2018 2 10 3 0.447 180
2018 2 10 5 0.447 180
2018 2 10 6 0 180
2018 2 10 7 0.447 292.5
2018 2 10 8 0.447 292.5
2018 2 10 9 0.894 315
2018 2 10 10 2.235 270
2018 2 10 11 1.788 247.5
2018 2 10 12 1.341 315
2018 2 10 13 1.788 270
2018 2 10 14 1.341 270
2018 2 10 15 1.341 292.5
2018 2 10 16 1.341 315
2018 2 10 17 1.788 315
2018 2 10 18 1.341 315
2018 2 10 19 0.894 315
2018 2 10 20 0.447 315
2018 2 10 21 0.447 315
2018 2 10 22 0.447 315
2018 2 10 23 0.447 292.5
2018 2 11 12 0.894 112.5
2018 2 11 13 1.341 90
2018 2 11 14 0.894 90
2018 2 11 15 1.341 112.5
2018 2 11 16 1.341 90
2018 2 11 17 1.788 90
2018 2 11 18 1.341 90
2018 2 11 19 1.341 90
2018 2 11 20 1.788 90
2018 2 11 21 1.341 90
2018 2 11 22 0.894 90
2018 2 11 23 0 90
2018 2 12 0 0.447 90
2018 2 12 1 0.447 90
2018 2 12 2 0.447 90
2018 2 12 3 0.894 90
2018 2 12 4 0.447 90
2018 2 12 5 0 90
2018 2 12 6 0.894 0
2018 2 12 7 0.894 337.5
2018 2 12 8 0.447 337.5
2018 2 12 9 0.447 292.5
2018 2 12 10 1.341 315
2018 2 12 11 1.341 270
2018 2 12 12 1.341 315
2018 2 12 13 1.341 0
2018 2 12 14 0.447 0
2018 2 12 15 0.894 315
2018 2 12 16 0.894 292.5
2018 2 12 17 1.341 270
2018 2 12 18 1.341 270
2018 2 12 19 1.341 315
2018 2 12 20 1.788 270
2018 2 12 21 1.341 270
2018 2 12 22 1.788 0
2018 2 12 23 1.788 337.5
2018 2 13 0 1.788 337.5
2018 2 13 1 0.894 337.5
2018 2 13 2 0.447 292.5
2018 2 13 3 0.447 247.5
2018 2 13 4 0.894 292.5
2018 2 13 5 0.894 292.5
2018 2 13 6 0.894 315
2018 2 13 7 0.447 292.5
2018 2 13 21 0.447 135
2018 2 13 22 0.894 157.5
2018 2 13 23 0.447 157.5
2018 2 14 0 0.447 180
2018 2 14 1 0 180
2018 2 14 2 0 180
2018 2 14 3 0 157.5
2018 2 14 4 0 157.5
2018 2 14 5 0 157.5
2018 2 14 6 0 157.5
2018 2 14 7 0.894 315
2018 2 14 8 0.894 270
2018 2 14 9 0.894 292.5
2018 2 14 10 1.341 247.5
2018 2 14 11 1.788 315
2018 2 14 12 1.341 270
2018 2 14 13 0.894 315
2018 2 14 14 0.894 315
2018 2 14 15 0.894 337.5
2018 2 14 16 0.894 22.5
2018 2 14 17 0.447 45
2018 2 14 18 0.447 22.5
2018 2 14 19 0 22.5
2018 2 14 20 0 22.5
2018 2 14 21 0.447 22.5
2018 2 14 22 0.447 180
2018 2 14 23 0.447 180
2018 2 15 18 0.447 22.5
2018 2 15 19 0 22.5
2018 2 15 20 0.447 22.5
2018 2 15 21 0.447 22.5
2018 2 15 22 0.447 202.5
2018 2 15 23 0 202.5
2018 2 16 0 0 202.5
2018 2 16 1 0 202.5
2018 2 16 20 0.447 112.5
2018 2 16 21 0 112.5
2018 2 16 22 0.447 90
2018 2 16 23 0.447 315
2018 2 17 0 0.447 270
2018 2 17 1 0.447 315
2018 2 17 2 0 337.5
2018 2 17 3 0.447 337.5
2018 2 18 12 1.788 270
2018 2 18 13 1.788 270
2018 2 18 14 1.341 270
2018 2 18 15 0.894 292.5
2018 2 18 16 0.447 112.5
2018 2 18 17 1.341 90
2018 2 18 18 1.341 90
2018 2 18 19 0.894 90
2018 2 18 20 1.341 90
2018 2 18 21 1.341 90
2018 2 18 22 0.447 90
2018 2 18 23 0.447 45
2018 2 19 20 0.447 270
2018 2 19 21 0.447 292.5
2018 2 19 22 0.447 292.5
2018 2 19 23 0.447 292.5
2018 2 20 0 0 292.5
2018 2 20 1 0 292.5
2018 2 20 2 0 292.5
2018 2 20 3 0 292.5
2018 2 20 4 0.447 292.5
2018 2 20 5 0.447 270
2018 2 20 6 0.447 292.5
2018 2 20 7 0.447 292.5
2018 2 20 8 0.447 270
2018 2 21 0 1.341 292.5
2018 2 21 14 0.894 0
2018 2 21 15 0.447 0
2018 2 21 16 1.788 22.5
2018 2 21 17 0.447 22.5
2018 2 21 18 0.894 22.5
2018 2 21 19 0.447 22.5
2018 2 21 20 0 337.5
2018 2 21 21 0.447 337.5
2018 2 21 22 0.447 337.5
2018 2 21 23 0 292.5
2018 2 22 0 0.894 247.5
2018 2 22 1 0.894 292.5
2018 2 22 14 1.341 0
2018 2 22 15 0.894 45
2018 2 22 16 1.341 0
2018 2 22 17 1.788 22.5
2018 2 22 18 1.341 22.5
2018 2 22 19 1.341 0
2018 2 22 20 1.788 270
2018 2 22 21 1.341 292.5
2018 2 22 22 1.341 292.5
2018 2 22 23 0.894 22.5
2018 2 23 0 1.788 22.5
2018 2 23 13 1.788 270
2018 2 23 14 2.235 270
2018 2 23 15 1.788 270
2018 2 23 16 1.788 270
2018 2 23 17 1.341 270
2018 2 23 18 2.235 270
2018 2 23 19 2.235 270
2018 2 23 20 2.235 270
2018 2 23 21 2.235 270
2018 2 23 22 2.682 270
2018 2 23 23 2.235 270
2018 2 24 0 2.235 270
2018 2 24 1 1.788 292.5
2018 2 24 2 2.235 270
2018 2 24 3 2.235 270
2018 2 24 4 1.341 292.5
2018 2 24 5 1.341 315
2018 2 24 6 2.235 270
2018 2 24 7 1.341 270
2018 2 24 8 0.894 0
2018 2 24 9 1.341 270
2018 2 24 10 1.788 270
2018 2 24 11 1.788 270
2018 2 24 12 1.341 315
2018 2 24 13 1.341 0
2018 2 24 14 1.341 337.5
2018 2 24 15 2.235 270
2018 2 24 16 1.788 247.5
2018 2 24 17 1.788 270
2018 2 24 18 0.894 247.5
2018 2 24 19 0.894 202.5
2018 2 24 20 0.447 180
2018 2 24 21 0.447 315
2018 2 24 22 0.447 315
2018 2 24 23 0.447 292.5
2018 2 25 0 0.894 90
2018 2 25 1 0.894 90
2018 2 25 2 2.235 90
2018 2 25 3 1.341 90
2018 2 25 4 1.788 90
2018 2 25 5 2.235 90
2018 2 25 6 2.682 90
2018 2 25 7 3.129 90
2018 2 25 8 2.682 90
2018 2 25 9 1.788 90
2018 2 25 10 1.788 22.5
2018 2 25 11 1.341 22.5
2018 2 25 12 1.341 90
2018 2 25 13 0.894 90
2018 2 25 14 1.341 90
2018 2 25 15 1.788 112.5
2018 2 25 16 1.788 90
2018 2 25 17 1.341 112.5
2018 2 25 18 1.341 22.5
2018 2 25 19 1.788 22.5
2018 2 25 20 1.788 22.5
2018 2 25 21 2.682 22.5
2018 2 25 22 2.682 22.5
2018 2 25 23 2.235 22.5
2018 2 26 0 1.788 22.5
2018 2 26 1 2.235 22.5
2018 2 26 2 2.235 22.5
2018 2 26 3 1.788 22.5
2018 2 26 4 1.788 22.5
2018 2 26 5 1.341 0
2018 2 26 6 1.788 337.5
2018 2 26 7 1.341 337.5
2018 2 26 8 1.788 292.5
2018 2 26 9 1.788 292.5
2018 2 26 10 1.341 337.5
2018 2 26 11 2.235 22.5
2018 2 26 12 2.235 22.5
2018 2 26 13 2.682 22.5
2018 2 26 14 2.682 22.5
2018 2 26 15 2.235 22.5
2018 2 26 16 2.235 22.5
2018 2 26 17 3.129 22.5
2018 2 26 18 1.341 90
2018 2 26 19 2.235 0
2018 2 26 20 1.788 0
2018 2 26 21 1.788 0
2018 2 26 22 2.235 22.5
2018 2 26 23 2.235 22.5
2018 2 27 0 1.788 22.5
2018 2 28 0 1.341 202.5
2018 2 28 1 1.341 202.5
2018 2 28 2 1.341 202.5
2018 2 28 3 0.894 202.5
2018 2 28 4 1.341 202.5
2018 2 28 5 0.447 180
2018 2 28 6 0.447 180
2018 2 28 7 0.894 180
2018 2 28 8 0.447 180
2018 2 28 9 0.447 180
2018 2 28 10 0.894 90
2018 2 28 11 1.788 112.5
2018 2 28 12 2.682 90
2018 2 28 13 3.129 90
2018 2 28 14 2.682 90
2018 2 28 15 2.682 90
2018 2 28 16 3.129 90
2018 2 28 17 2.682 90
2018 2 28 18 2.682 90
2018 2 28 19 2.235 90
2018 2 28 20 2.235 112.5
2018 2 28 21 1.788 90
2018 2 28 22 1.341 90
2018 2 28 23 0.894 90
2015 12 1 11 0.894 22.5
2015 12 1 12 0.894 337.5
2015 12 1 13 0.894 337.5
2015 12 1 14 0.894 0
2015 12 1 15 0.447 90
2015 12 1 16 0 90
2015 12 1 17 0.447 90
2015 12 1 18 0.447 90
2015 12 1 19 0 90
2015 12 1 20 0.447 90
2015 12 1 21 0 90
2015 12 1 22 0.447 337.5
2015 12 11 1 0.447 315
2015 12 11 10 0.894 337.5
2015 12 11 11 1.341 337.5
2015 12 11 12 0.894 337.5
2015 12 11 13 1.341 337.5
2015 12 11 14 0.894 0
2015 12 11 15 1.341 292.5
2015 12 11 16 0.894 270
2015 12 11 2 1.341 315
2015 12 11 3 1.341 292.5
2015 12 11 4 1.341 292.5
2015 12 11 5 0.894 292.5
2015 12 11 6 0.894 315
2015 12 11 7 1.341 270
2015 12 11 8 0.894 337.5
2015 12 11 9 0.894 337.5
2015 12 12 10 0.447 0
2015 12 12 11 0.447 337.5
2015 12 12 12 0.447 337.5
2015 12 12 13 0.894 337.5
2015 12 12 14 0.447 22.5
2015 12 12 15 0.447 22.5
2015 12 12 16 0.894 22.5
2015 12 12 17 0.447 22.5
2015 12 12 18 0 67.5
2015 12 12 19 0.447 90
2015 12 12 20 0.447 67.5
2015 12 12 21 0.447 90
2015 12 12 22 0.447 90
2015 12 12 23 0.447 337.5
2015 12 12 3 0.447 292.5
2015 12 12 4 0.894 0
2015 12 12 5 0.447 0
2015 12 12 6 0.447 45
2015 12 12 7 0.447 315
2015 12 12 8 0 337.5
2015 12 12 9 0.447 0
2015 12 13 10 0.894 315
2015 12 13 11 0.894 315
2015 12 13 12 0.894 337.5
2015 12 13 13 0.894 337.5
2015 12 13 14 0.894 337.5
2015 12 13 15 0.447 337.5
2015 12 13 16 0.447 337.5
2015 12 13 17 0.447 67.5
2015 12 13 18 0 67.5
2015 12 13 19 0.447 45
2015 12 13 20 0.447 337.5
2015 12 13 9 0.447 45
2015 12 14 10 0.894 315
2015 12 14 11 0.894 315
2015 12 14 12 1.341 315
2015 12 14 13 1.341 292.5
2015 12 14 14 1.341 315
2015 12 14 15 1.341 292.5
2015 12 14 16 1.341 270
2015 12 14 17 0.894 315
2015 12 14 6 0.447 337.5
2015 12 14 7 0.447 292.5
2015 12 14 8 0.447 270
2015 12 14 9 0.894 292.5
2015 12 24 11 0.894 292.5
2015 12 24 12 1.341 337.5
2015 12 24 13 1.341 315
2015 12 24 14 0.894 337.5
2015 12 24 15 0.894 337.5
2015 12 24 16 0.447 337.5
2015 12 24 17 0.447 315
2015 12 24 18 0.447 315
2015 12 24 19 0.447 292.5
2015 12 24 20 0.447 270
2015 12 24 21 0.447 270
2015 12 24 22 0.894 292.5
2015 12 25 10 0.447 270
2015 12 25 11 0.894 315
2015 12 25 12 0.894 315
2015 12 25 13 0.894 337.5
2015 12 25 14 0.894 337.5
2015 12 25 15 0.894 337.5
2015 12 25 16 0.447 337.5
2015 12 25 17 0.447 337.5
2015 12 25 18 0.447 337.5
2015 12 25 19 0.447 337.5
2015 12 25 20 0.447 337.5
2015 12 25 21 0.447 337.5
2015 12 25 22 0.447 337.5
2015 12 25 5 0.447 270
2015 12 25 6 0.447 292.5
2015 12 25 7 0 270
2015 12 25 8 0.894 202.5
2015 12 25 9 0.447 247.5
2015 12 26 10 1.341 270
2015 12 26 11 1.341 270
2015 12 26 12 1.341 247.5
2015 12 26 13 1.341 247.5
2015 12 26 14 1.341 315
2015 12 26 15 0.894 315
2015 12 26 16 0.894 247.5
2015 12 26 17 0.894 315
2015 12 26 18 0.447 315
2015 12 26 19 0.447 292.5
2015 12 26 20 0.447 292.5
2015 12 26 21 0.894 247.5
2015 12 26 22 1.341 270
2015 12 26 4 0.894 292.5
2015 12 26 5 1.341 225
2015 12 26 6 0.894 270
2015 12 26 7 0.894 270
2015 12 26 8 0.894 247.5
2015 12 26 9 0.447 225
2015 12 27 10 0.447 337.5
2015 12 27 11 0.447 67.5
2015 12 27 12 0.447 315
2015 12 27 13 0.894 0
2015 12 27 14 0.894 0
2015 12 27 15 0.447 0
2015 12 27 16 0.447 337.5
2015 12 27 17 0 22.5
2015 12 27 18 0.447 90
2015 12 27 19 0.447 90
2015 12 27 20 0.447 22.5
2015 12 27 21 0.894 0
2015 12 27 22 0.447 337.5
2015 12 27 23 0.447 270
2015 12 27 7 0.447 337.5
2015 12 27 8 0.447 67.5
2015 12 27 9 0.447 337.5
2015 12 28 10 0.894 315
2015 12 28 11 1.341 337.5
2015 12 28 12 1.341 337.5
2015 12 28 13 0.894 337.5
2015 12 28 14 0.894 0
2015 12 28 15 1.341 0
2015 12 28 16 0.894 337.5
2015 12 28 5 0.894 270
2015 12 28 6 0.447 292.5
2015 12 28 7 0.447 337.5
2015 12 28 8 0.447 337.5
2015 12 28 9 0.894 292.5
2015 12 31 10 0.447 337.5
2015 12 31 11 0.894 90
2015 12 31 12 1.341 90
2015 12 31 13 0.894 90
2015 12 31 14 1.341 90
2015 12 31 15 1.341 90
2015 12 31 16 1.341 90
2015 12 31 17 0.894 112.5
2015 12 31 18 0.894 90
2015 12 31 19 0.894 90
2015 12 31 20 0.894 90
2015 12 31 21 0.447 90
2015 12 31 22 0.894 90
2015 12 31 23 0.894 112.5
2015 12 31 9 0.447 337.5
2015 12 4 12 0.894 315
2015 12 4 13 0.447 67.5
2015 12 4 14 0.894 45
2015 12 4 15 0.894 0
2015 12 4 16 0.447 292.5
2015 12 4 17 0.894 337.5
2015 12 4 18 0.894 337.5
2015 12 4 19 0.447 337.5
2015 12 4 20 0 90
2015 12 4 21 0.447 90
2015 12 4 22 0.447 90
2015 12 4 23 0.447 337.5
2015 12 6 10 0.894 202.5
2015 12 6 11 0.447 157.5
2015 12 6 12 0.894 337.5
2015 12 6 13 0.894 0
2015 12 6 14 0.894 0
2015 12 6 15 0.894 22.5
2015 12 6 16 0.447 90
2015 12 6 17 0.447 337.5
2015 12 6 18 0.894 0
2015 12 6 19 0.447 0
2015 12 6 6 0.447 270
2015 12 6 7 0.894 337.5
2015 12 6 8 0.447 315
2015 12 6 9 0.447 202.5
2015 12 7 10 0.894 202.5
2015 12 7 11 0.447 0
2015 12 7 12 0.447 0
2015 12 7 13 0.447 0
2015 12 7 14 0.894 0
2015 12 7 15 0.894 22.5
2015 12 7 16 0.447 0
2015 12 7 17 0.447 22.5
2015 12 7 18 0.447 67.5
2015 12 7 19 0 90
2015 12 7 20 0.447 22.5
2015 12 7 21 0.447 337.5
2015 12 7 22 0.447 337.5
2015 12 7 5 0.447 337.5
2015 12 7 6 0.447 315
2015 12 7 7 0.894 247.5
2015 12 7 8 0.447 270
2015 12 7 9 0.894 202.5
2015 12 8 1 0.894 292.5
2015 12 8 10 1.341 247.5
2015 12 8 11 0.894 292.5
2015 12 8 12 0.894 315
2015 12 8 2 0.894 270
2015 12 8 3 0.894 315
2015 12 8 4 1.341 292.5
2015 12 8 5 0.894 315
2015 12 8 6 0.894 292.5
2015 12 8 7 0.894 292.5
2015 12 8 8 0.894 270
2015 12 8 9 0.894 247.5
2016 1 1 11 0.447 315
2016 1 1 12 0.894 315
2016 1 1 13 0.894 292.5
2016 1 1 14 0.447 270
2016 1 1 15 0.894 337.5
2016 1 1 16 0.894 337.5
2016 1 1 17 0.894 0
2016 1 1 18 0.447 315
2016 1 1 19 0.894 315
2016 1 1 20 0.447 337.5
2016 1 1 21 0.447 337.5
2016 1 1 22 0.894 292.5
2016 1 18 10 1.341 247.5
2016 1 18 11 1.341 270
2016 1 18 12 1.341 292.5
2016 1 18 13 0.894 270
2016 1 18 14 0.894 337.5
2016 1 18 15 1.341 22.5
2016 1 18 16 0.894 90
2016 1 18 17 0.447 22.5
2016 1 18 18 0.894 90
2016 1 18 19 1.341 112.5
2016 1 18 2 0.894 270
2016 1 18 20 0.894 90
2016 1 18 3 0.894 270
2016 1 18 4 1.341 247.5
2016 1 18 5 0.894 270
2016 1 18 6 0.894 270
2016 1 18 7 0.894 270
2016 1 18 8 0.447 247.5
2016 1 18 9 1.341 202.5
2016 1 2 10 0.447 90
2016 1 2 11 0.447 90
2016 1 2 12 0 90
2016 1 2 13 0.447 67.5
2016 1 2 14 0.894 0
2016 1 2 15 0.447 45
2016 1 2 16 0.447 90
2016 1 2 4 0.447 90
2016 1 2 5 0.894 90
2016 1 2 6 0 45
2016 1 2 7 0.447 67.5
2016 1 2 8 0.447 90
2016 1 2 9 0 90
2016 1 20 0 0 202.5
2016 1 20 1 0.894 202.5
2016 1 20 10 0.894 247.5
2016 1 20 11 0.447 337.5
2016 1 20 2 0 202.5
2016 1 20 3 0.894 202.5
2016 1 20 4 0.447 202.5
2016 1 20 5 0.447 202.5
2016 1 20 6 0 202.5
2016 1 20 7 0.447 202.5
2016 1 20 8 0.447 202.5
2016 1 20 9 0.447 247.5
2016 1 4 10 1.341 270
2016 1 4 11 0.894 315
2016 1 4 12 1.341 315
2016 1 4 13 1.341 292.5
2016 1 4 14 1.341 270
2016 1 4 15 0.894 292.5
2016 1 4 16 0.894 337.5
2016 1 4 17 0.894 292.5
2016 1 4 18 1.341 292.5
2016 1 4 19 1.341 292.5
2016 1 4 20 1.341 292.5
2016 1 4 21 1.341 270
2016 1 4 22 0.894 292.5
2016 1 8 11 0.447 0
2016 1 8 12 0.894 45
2016 1 8 13 0.894 0
2016 1 8 14 0.447 90
2016 1 8 15 0.447 90
2016 1 8 16 0 45
2016 1 8 17 0 67.5
2016 1 8 18 0.894 337.5
2016 1 8 19 0.447 337.5
2016 1 8 20 0.894 292.5
2016 1 8 21 0.447 292.5
2016 1 8 22 0.447 315
2016 1 9 10 0.894 292.5
2016 1 9 11 0.894 292.5
2016 1 9 4 0.894 270
2016 1 9 5 0.894 270
