"lon"	"lat"	"2016101400000"	"2016101400300"	"2016101401000"	"2016101401300"	"2016101402000"	"2016101402300"	"2016101403000"	"2016101403300"	"2016101404000"	"2016101404300"	"2016101405000"	"2016101405300"	"2016101406000"	"2016101406300"	"2016101407000"	"2016101407300"	"2016101408000"	"2016101408300"	"2016101409000"	"2016101409300"	"2016101410000"	"2016101410300"	"2016101411000"	"2016101411300"	"2016101412000"	"2016101412300"	"2016101413000"	"2016101413300"	"2016101414000"	"2016101414300"	"2016101415000"	"2016101415300"	"2016101416000"	"2016101416300"	"2016101417000"	"2016101417300"	"2016101418000"	"2016101418300"	"2016101419000"	"2016101419300"	"2016101420000"	"2016101420300"	"2016101421000"	"2016101421300"	"2016101422000"	"2016101422300"	"2016101423000"	"2016101423300"
9.95	44.8	0	0	0	0	0	0	0	0.85146	1.2898	1.95299	2.56491	3.27902	4.86218	0.348396	1.53528	2.17456	2.61958	3.60693	1.7765	0	0	0	6.35914	7.79111	13.0802	5.29767	11.5944	8.80872	8.3416	5.5436	5.02763	4.90049	3.26542	2.70944	1.21426	1.92643	1.62927	1.95557	2.02904	2.30044	1.38334	1.38049	1.22913	1.10103	0.972869	0.722769	0.370138	0.279345
9.95	44.9	0	0	0.221147	0.435804	0.222391	0.176235	0	0.793454	1.20193	1.79699	2.39018	3.05564	4.74375	1.32745	2.30724	3.23901	3.20235	4.01741	1.97867	0	0	0	5.89346	7.22057	12.1224	10.7849	11.5213	11.2626	11.3447	11.1506	4.9087	4.33622	3.11049	2.80424	1.74823	1.00686	1.56789	1.90884	1.98561	2.26919	1.36752	1.36471	1.21388	1.0788	0.933729	0.726845	0.365907	0.276151
9.95	45	0	0	0	0	0	0	0	0.51273	0.782131	1.15731	1.54453	1.97455	6.08228	1.08847	2.00491	3.34673	2.84215	3.60452	2.9772	2.36837	1.16655	0	7.51745	9.21025	15.4628	13.1765	12.4709	12.191	12.2351	12.1044	5.30272	4.37674	2.97556	2.63191	1.54792	0.196908	1.38383	1.77207	1.85949	2.1824	2.45042	2.4454	2.1159	1.85412	1.56759	1.21233	0.659926	0.500732
10.05	44	0	0	0	0	1.02993	1.07107	1.97646	1.79392	1.83498	1.7071	1.57974	1.41247	0	0.114794	0.091759	0.12962	0.0678025	0	0	0	0	0	4.5682	5.40333	17.4537	4.81637	14.0948	6.99332	6.33274	5.6399	3.60439	4.4793	3.44712	3.06513	2.21104	8.61956	2.48555	2.05989	1.8209	1.61722	0.364347	0.298964	0.266121	0.221903	0.172001	0.101287	0.0711252	0.039674
10.05	44.1	0	0	0	0	0.133717	0.162637	0.27306	0.599491	0.894306	1.53253	1.25639	1.53017	0	7.24897	4.60862	3.02541	2.19646	0	0	0	0	0	6.30447	7.72412	12.9678	8.93885	5.61576	3.63841	6.15866	7.68174	4.0374	8.37906	6.70945	5.32194	2.53482	3.78678	1.27771	1.97153	2.12777	2.70484	1.13861	1.13627	0.972344	0.83543	0.689091	0.473455	0.304656	0.229925
10.05	44.2	0	0	1.06155	2.09196	1.19265	0.998149	0.255507	0.469752	0.760105	1.15918	0.900894	1.08058	0	7.54809	4.79879	3.15025	2.28709	0	0	0	0	0	6.56027	8.03753	13.4939	19.4983	3.73146	5.00102	8.53304	7.99523	2.44816	7.31754	3.20168	2.96667	2.64556	3.94438	0.729258	3.36889	3.96329	6.15877	1.19769	1.19523	1.0215	0.878307	0.723053	0.498021	0.320464	0.241855
10.05	44.3	0	0	1.06155	2.09196	1.19265	0.998149	0.255507	0.469752	0.760105	1.15918	0.900894	1.08058	0	7.54809	4.79879	3.15025	2.28709	0	0	0	0	0	6.56027	8.03753	13.4939	19.4983	3.73146	5.00102	8.53304	7.99523	2.44816	7.31754	3.20168	2.96667	2.64556	3.94438	0.729258	3.36889	3.96329	6.15877	1.19769	1.19523	1.0215	0.878307	0.723053	0.498021	0.320464	0.241855
10.05	44.4	0	0	1.04344	2.05626	1.24239	1.06637	0.394282	0.558872	0.921236	1.00364	0.890088	1.02813	0	0	0	0	0	0	0	0	1.33975	2.64019	5.5446	6.19862	8.61431	15.0576	3.52358	5.48241	8.40634	10.4011	8.80976	6.88555	2.97628	2.82109	2.50045	5.36523	0.9333	3.30389	3.83771	5.80942	3.09936	3.09298	2.60401	2.23887	1.83257	1.28877	0.829291	0.625869
10.05	44.5	0.0854855	0.0950271	0.995153	1.86887	0.953683	0.75575	0	0.409889	0.727503	1.01161	1.23474	1.57851	0.290361	0	0.394198	0.582534	0.754327	1.08225	0.533036	0	0	0	7.28657	8.92739	14.9879	5.22649	6.06062	16.3797	4.3846	2.01141	2.27902	2.63408	3.36818	2.80236	1.40429	2.87721	1.15088	3.25806	3.73256	5.48518	1.98501	1.98093	1.66426	1.43816	1.18592	0.829426	0.531127	0.400844
10.05	44.6	0.0854855	0.0950271	0.995153	1.86887	0.953683	0.75575	0	0.409889	0.727503	1.01161	1.23474	1.57851	0.290361	0	0.394198	0.582534	0.754327	1.08225	0.533036	0	0	0	7.28657	8.92739	14.9879	5.22649	6.06062	16.3797	4.3846	2.01141	2.27902	2.63408	3.36818	2.80236	1.40429	2.87721	1.15088	3.25806	3.73256	5.48518	1.98501	1.98093	1.66426	1.43816	1.18592	0.829426	0.531127	0.400844
