2016	2	27	15	0.894	0
2016	2	27	16	0.894	292.5
2016	2	27	17	0.894	45
2016	2	27	18	1.341	45
2016	2	27	19	0.894	22.5
2016	2	27	20	1.341	45
2016	2	27	3	0.447	135
2016	2	27	4	0.447	157.5
2016	2	27	5	0.894	315
2016	2	27	6	0.894	315
2016	2	27	7	0.447	337.5
2016	2	27	8	0.447	270
2016	2	27	9	0.894	292.5
2016	2	7	10	2.235	112.5
2016	2	7	11	2.682	112.5
2016	2	7	12	1.788	112.5
2016	2	7	13	2.235	90
2016	2	7	14	2.682	112.5
2016	2	7	15	2.235	90
2016	2	7	16	2.682	90
2016	2	7	17	1.788	90
2016	2	7	18	2.682	112.5
2016	2	7	19	2.235	90
2016	2	7	20	2.235	90
2016	2	7	8	1.788	90
2016	2	7	9	2.235	90
2017	1	10	10	0.894	292.5
2017	1	10	11	1.341	0
2017	1	10	12	1.341	315
2017	1	10	13	1.341	315
2017	1	10	14	0.894	270
2017	1	10	15	1.341	0
2017	1	10	16	0.894	315
2017	1	10	17	1.341	0
2017	1	10	18	0.894	0
2017	1	10	19	0.447	22.5
2017	1	10	20	1.341	90
2017	1	10	21	0.894	0
2017	1	10	22	1.341	315
2017	1	10	23	0.894	0
2017	1	10	6	1.341	0
2017	1	10	7	0.894	0
2017	1	10	8	1.341	0
2017	1	10	9	0.894	337.5
2017	1	11	10	0.894	112.5
2017	1	11	11	1.341	0
2017	1	11	12	1.341	112.5
2017	1	11	13	1.341	112.5
2017	1	11	14	1.341	90
2017	1	11	15	0.894	112.5
2017	1	11	16	0.894	90
2017	1	11	17	1.341	112.5
2017	1	11	18	1.341	112.5
2017	1	11	19	0.894	112.5
2017	1	11	20	0.447	180
2017	1	11	21	0.894	202.5
2017	1	11	8	0.447	22.5
2017	1	11	9	0.894	90
2017	1	12	1	1.341	247.5
2017	1	12	10	0.894	0
2017	1	12	11	0.894	112.5
2017	1	12	12	0.894	90
2017	1	12	2	0.894	247.5
2017	1	12	3	0.894	180
2017	1	12	4	0.447	202.5
2017	1	12	5	0.894	202.5
2017	1	12	6	0.894	180
2017	1	12	7	0.447	202.5
2017	1	12	8	0.894	22.5
2017	1	12	9	0.894	22.5
2017	1	19	1	1.788	292.5
2017	1	19	10	1.788	315
2017	1	19	11	1.788	0
2017	1	19	12	1.341	0
2017	1	19	13	1.341	0
2017	1	19	14	1.788	0
2017	1	19	15	1.341	45
2017	1	19	16	1.341	45
2017	1	19	17	0.894	0
2017	1	19	18	1.341	0
2017	1	19	19	0.894	0
2017	1	19	2	1.788	315
2017	1	19	20	0.894	270
2017	1	19	21	1.788	270
2017	1	19	22	1.341	270
2017	1	19	3	1.788	292.5
2017	1	19	4	2.235	315
2017	1	19	5	1.341	292.5
2017	1	19	6	1.788	292.5
2017	1	19	7	1.341	315
2017	1	19	8	1.788	270
2017	1	19	9	1.788	292.5
2017	1	21	10	1.341	292.5
2017	1	21	11	0.894	292.5
2017	1	21	12	1.788	315
2017	1	21	13	1.788	292.5
2017	1	21	14	1.788	315
2017	1	21	15	1.341	0
2017	1	21	16	1.341	337.5
2017	1	21	4	1.341	270
2017	1	21	5	0.894	315
2017	1	21	6	0.894	292.5
2017	1	21	7	1.788	292.5
